timestamp,topicCount,producerCount,consumerCount,queueCount,inboundMessageCount,pendingMessageCount,pendingMessageSize,outboundMessageCount,outboundMessageRate,inboundMessageRate,sessionCount,connectionCount,msgMem,syncDBSize,durableCount,asyncDBSize,diskReadRate,diskWriteRate,diskReadOperationsRate,routeRecoverCount,inboundBytesRate,outboundBytesRate,diskWriteOperationsRate,msgMemPooled,RespTime
Wed Feb 14 11:44:49 176 CST 2024,7,1,3,8,364,0,0,363,0,0,2,2,17197,2048,0,3584,0,0,0,0,0,0,0,53248,4
Wed Feb 14 11:45:19 195 CST 2024,7,1,3,8,366,0,0,365,0,0,2,2,17197,2048,0,3584,0,0,0,0,0,0,0,53248,1
Wed Feb 14 11:45:49 210 CST 2024,7,1,3,8,368,0,0,367,0,0,2,2,17197,2048,0,3584,0,0,0,0,0,0,0,53248,1
Wed Feb 14 11:46:19 228 CST 2024,7,1,3,8,370,0,0,369,0,0,2,2,17197,2048,0,3584,0,0,0,0,0,0,0,53248,1
Wed Feb 14 11:46:49 242 CST 2024,7,1,3,8,372,0,0,371,0,0,2,2,17197,2048,0,3584,0,0,0,0,0,0,0,53248,1
Wed Feb 14 11:47:19 254 CST 2024,7,1,3,8,374,0,0,373,0,0,2,2,17197,2048,0,3584,0,0,0,0,0,0,0,53248,2
Wed Feb 14 11:47:49 272 CST 2024,7,1,3,8,376,0,0,375,0,0,2,2,17197,2048,0,3584,0,0,0,0,0,0,0,53248,1
Wed Feb 14 11:48:19 292 CST 2024,7,1,3,8,378,0,0,377,0,0,2,2,17197,2048,0,3584,0,0,0,0,0,0,0,53248,2
Wed Feb 14 11:48:49 309 CST 2024,7,1,3,8,380,0,0,379,0,0,2,2,17197,2048,0,3584,0,0,0,0,0,0,0,53248,1
Wed Feb 14 11:49:19 325 CST 2024,7,1,3,8,382,0,0,381,0,0,2,2,17197,2048,0,3584,0,0,0,0,0,0,0,53248,1
Wed Feb 14 11:49:49 335 CST 2024,7,1,3,8,384,0,0,383,0,0,2,2,17197,2048,0,3584,0,0,0,0,0,0,0,53248,1
Wed Feb 14 11:50:19 351 CST 2024,7,1,3,8,386,0,0,385,0,0,2,2,17197,2048,0,3584,0,0,0,0,0,0,0,53248,1
Wed Feb 14 11:50:49 369 CST 2024,7,1,3,8,388,0,0,387,0,0,2,2,17197,2048,0,3584,0,0,0,0,0,0,0,53248,3
Wed Feb 14 11:51:19 386 CST 2024,7,1,3,8,390,0,0,389,0,0,2,2,17197,2048,0,3584,0,0,0,0,0,0,0,53248,3
Wed Feb 14 11:51:49 411 CST 2024,8,5,6,8,408,0,0,413,0,0,9,3,25416,2048,3,16896,0,0,0,0,0,0,0,53248,15
Wed Feb 14 11:52:19 416 CST 2024,8,5,6,8,410,0,0,415,0,0,9,3,25416,2048,3,16896,0,0,0,0,0,0,0,53248,1
Wed Feb 14 11:52:49 422 CST 2024,8,5,6,8,412,0,0,417,0,0,9,3,25416,2048,3,16896,0,0,0,0,0,0,0,53248,1
Wed Feb 14 11:53:19 435 CST 2024,8,5,6,8,414,0,0,419,0,0,9,3,25416,2048,3,16896,0,0,0,0,0,0,0,53248,1
Wed Feb 14 11:53:49 451 CST 2024,8,5,6,8,416,0,0,421,0,0,9,3,25416,2048,3,9728,0,0,0,0,0,0,0,53248,9
Wed Feb 14 11:54:19 464 CST 2024,8,4,3,8,418,0,0,423,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,2
Wed Feb 14 11:54:49 481 CST 2024,8,4,3,8,420,0,0,425,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,1
Wed Feb 14 11:55:19 501 CST 2024,8,4,3,8,422,0,0,427,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,1
Wed Feb 14 11:55:49 517 CST 2024,8,4,3,8,424,0,0,429,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,4
Wed Feb 14 11:56:19 531 CST 2024,8,4,3,8,426,0,0,431,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,1
Wed Feb 14 11:56:49 538 CST 2024,8,4,3,8,428,0,0,433,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,2
Wed Feb 14 11:57:19 551 CST 2024,8,4,3,8,430,0,0,435,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,1
Wed Feb 14 11:57:49 567 CST 2024,8,4,3,8,432,0,0,437,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,1
Wed Feb 14 11:58:19 581 CST 2024,8,4,3,8,434,0,0,439,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,1
Wed Feb 14 11:58:49 594 CST 2024,8,4,3,8,436,0,0,441,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,2
Wed Feb 14 11:59:19 608 CST 2024,8,4,3,8,438,0,0,443,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,3
Wed Feb 14 11:59:49 622 CST 2024,8,4,3,8,440,0,0,445,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,1
Wed Feb 14 12:00:19 632 CST 2024,8,4,3,8,442,0,0,447,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,1
Wed Feb 14 12:00:49 649 CST 2024,8,4,3,8,444,0,0,449,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,2
Wed Feb 14 12:01:19 661 CST 2024,8,4,3,8,446,0,0,451,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,3
Wed Feb 14 12:01:49 670 CST 2024,8,4,3,8,448,0,0,453,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,1
Wed Feb 14 12:02:19 675 CST 2024,8,4,3,8,450,0,0,455,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,0
Wed Feb 14 12:02:49 688 CST 2024,8,4,3,8,452,0,0,457,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,0
Wed Feb 14 12:03:19 699 CST 2024,8,4,3,8,454,0,0,459,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,0
Wed Feb 14 12:03:49 714 CST 2024,8,4,3,8,456,0,0,461,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,0
Wed Feb 14 12:04:19 723 CST 2024,8,4,3,8,458,0,0,463,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,0
Wed Feb 14 12:04:49 739 CST 2024,8,4,3,8,460,0,0,465,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,1
Wed Feb 14 12:05:19 752 CST 2024,8,4,3,8,462,0,0,467,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,0
Wed Feb 14 12:05:49 769 CST 2024,8,4,3,8,464,0,0,469,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,1
Wed Feb 14 12:06:19 776 CST 2024,8,4,3,8,466,0,0,471,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,2
Wed Feb 14 12:06:49 794 CST 2024,8,4,3,8,468,0,0,473,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,1
Wed Feb 14 12:07:19 804 CST 2024,8,4,3,8,470,0,0,475,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,2
Wed Feb 14 12:07:49 821 CST 2024,8,4,3,8,472,0,0,477,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,2
Wed Feb 14 12:08:19 832 CST 2024,8,4,3,8,474,0,0,479,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,2
Wed Feb 14 12:08:49 842 CST 2024,8,4,3,8,476,0,0,481,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,1
Wed Feb 14 12:09:19 847 CST 2024,8,4,3,8,478,0,0,483,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,1
Wed Feb 14 12:09:49 862 CST 2024,8,4,3,8,480,0,0,485,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,2
Wed Feb 14 12:10:19 876 CST 2024,8,4,3,8,482,0,0,487,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,0
Wed Feb 14 12:10:49 880 CST 2024,8,4,3,8,484,0,0,489,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,1
Wed Feb 14 12:11:19 888 CST 2024,8,4,3,8,486,0,0,491,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,1
Wed Feb 14 12:11:49 899 CST 2024,8,4,3,8,488,0,0,493,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,1
Wed Feb 14 12:12:19 914 CST 2024,8,4,3,8,490,0,0,495,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,1
Wed Feb 14 12:12:49 924 CST 2024,8,4,3,8,492,0,0,497,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,0
Wed Feb 14 12:13:19 938 CST 2024,8,4,3,8,494,0,0,499,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,1
Wed Feb 14 12:13:49 944 CST 2024,8,4,3,8,496,0,0,501,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,2
Wed Feb 14 12:14:19 965 CST 2024,8,4,3,8,498,0,0,503,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,2
Wed Feb 14 12:14:49 981 CST 2024,8,4,3,8,500,0,0,505,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,1
Wed Feb 14 12:15:19 996 CST 2024,8,4,3,8,502,0,0,507,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,1
Wed Feb 14 12:15:50 014 CST 2024,8,4,3,8,504,0,0,509,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,2
Wed Feb 14 12:16:20 019 CST 2024,8,4,3,8,506,0,0,511,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,2
Wed Feb 14 12:16:50 032 CST 2024,8,4,3,8,508,0,0,513,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,3
Wed Feb 14 12:17:20 044 CST 2024,8,4,3,8,510,0,0,515,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,1
Wed Feb 14 12:17:50 056 CST 2024,8,4,3,8,512,0,0,517,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,2
Wed Feb 14 12:18:20 072 CST 2024,8,4,3,8,514,0,0,519,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,1
Wed Feb 14 12:18:50 076 CST 2024,8,4,3,8,516,0,0,521,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,1
Wed Feb 14 12:19:20 084 CST 2024,8,4,3,8,518,0,0,523,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,1
Wed Feb 14 12:19:50 097 CST 2024,8,4,3,8,520,0,0,525,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,2
Wed Feb 14 12:20:20 102 CST 2024,8,4,3,8,522,0,0,527,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,1
Wed Feb 14 12:20:50 119 CST 2024,8,4,3,8,524,0,0,529,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,1
Wed Feb 14 12:21:20 132 CST 2024,8,4,3,8,526,0,0,531,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,2
Wed Feb 14 12:21:50 141 CST 2024,8,4,3,8,528,0,0,533,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,2
Wed Feb 14 12:22:20 155 CST 2024,8,4,3,8,530,0,0,535,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,2
Wed Feb 14 12:22:50 168 CST 2024,8,4,3,8,532,0,0,537,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,1
Wed Feb 14 12:23:20 174 CST 2024,8,4,3,8,534,0,0,539,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,2
Wed Feb 14 12:23:50 182 CST 2024,8,4,3,8,536,0,0,541,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,1
Wed Feb 14 12:24:20 197 CST 2024,8,4,3,8,538,0,0,543,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,1
Wed Feb 14 12:24:50 212 CST 2024,8,4,3,8,540,0,0,545,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,1
Wed Feb 14 12:25:20 226 CST 2024,8,4,3,8,542,0,0,547,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,1
Wed Feb 14 12:25:50 238 CST 2024,8,4,3,8,544,0,0,549,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,2
Wed Feb 14 12:26:20 257 CST 2024,8,4,3,8,546,0,0,551,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,2
Wed Feb 14 12:26:50 270 CST 2024,8,4,3,8,548,0,0,553,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,1
Wed Feb 14 12:27:20 284 CST 2024,8,4,3,8,550,0,0,555,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,1
Wed Feb 14 12:27:50 298 CST 2024,8,4,3,8,552,0,0,557,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,1
Wed Feb 14 12:28:20 301 CST 2024,8,4,3,8,554,0,0,559,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,0
Wed Feb 14 12:28:50 319 CST 2024,8,4,3,8,556,0,0,561,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,1
Wed Feb 14 12:29:20 334 CST 2024,8,4,3,8,558,0,0,563,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,1
Wed Feb 14 12:29:50 338 CST 2024,8,4,3,8,560,0,0,565,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,2
Wed Feb 14 12:30:20 357 CST 2024,8,4,3,8,562,0,0,567,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,3
Wed Feb 14 12:30:50 373 CST 2024,8,4,3,8,564,0,0,569,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,4
Wed Feb 14 12:31:20 389 CST 2024,8,4,3,8,566,0,0,571,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,4
Wed Feb 14 12:31:50 407 CST 2024,8,4,3,8,568,0,0,573,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,1
Wed Feb 14 12:32:20 425 CST 2024,8,4,3,8,570,0,0,575,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,3
Wed Feb 14 12:32:50 436 CST 2024,8,4,3,8,572,0,0,577,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,1
Wed Feb 14 12:33:20 452 CST 2024,8,4,3,8,574,0,0,579,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,2
Wed Feb 14 12:33:50 459 CST 2024,8,4,3,8,576,0,0,581,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,3
Wed Feb 14 12:34:20 482 CST 2024,8,4,3,8,578,0,0,583,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,4
Wed Feb 14 12:34:50 502 CST 2024,8,4,3,8,580,0,0,585,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,4
Wed Feb 14 12:35:20 509 CST 2024,8,4,3,8,582,0,0,587,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,1
Wed Feb 14 12:35:50 521 CST 2024,8,4,3,8,584,0,0,589,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,3
Wed Feb 14 12:36:20 532 CST 2024,8,4,3,8,586,0,0,591,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,4
Wed Feb 14 12:36:50 547 CST 2024,8,4,3,8,588,0,0,593,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,2
Wed Feb 14 12:37:20 557 CST 2024,8,4,3,8,590,0,0,595,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,3
Wed Feb 14 12:37:50 576 CST 2024,8,4,3,8,592,0,0,597,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,3
Wed Feb 14 12:38:20 596 CST 2024,8,4,3,8,594,0,0,599,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,3
Wed Feb 14 12:38:50 612 CST 2024,8,4,3,8,596,0,0,601,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,3
Wed Feb 14 12:39:20 621 CST 2024,8,4,3,8,598,0,0,603,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,3
Wed Feb 14 12:39:50 641 CST 2024,8,4,3,8,600,0,0,605,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,3
Wed Feb 14 12:40:20 659 CST 2024,8,4,3,8,602,0,0,607,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,3
Wed Feb 14 12:40:50 681 CST 2024,8,4,3,8,604,0,0,609,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,3
Wed Feb 14 12:41:20 697 CST 2024,8,4,3,8,606,0,0,611,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,2
Wed Feb 14 12:41:50 717 CST 2024,8,4,3,8,608,0,0,613,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,2
Wed Feb 14 12:42:20 735 CST 2024,8,4,3,8,610,0,0,615,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,3
Wed Feb 14 12:42:50 742 CST 2024,8,4,3,8,612,0,0,617,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,2
Wed Feb 14 12:43:20 757 CST 2024,8,4,3,8,614,0,0,619,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,1
Wed Feb 14 12:43:50 771 CST 2024,8,4,3,8,616,0,0,621,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,3
Wed Feb 14 12:44:20 785 CST 2024,8,4,3,8,618,0,0,623,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,3
Wed Feb 14 12:44:50 807 CST 2024,8,4,3,8,620,0,0,625,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,4
Wed Feb 14 12:45:20 828 CST 2024,8,4,3,8,622,0,0,627,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,3
Wed Feb 14 12:45:50 847 CST 2024,8,4,3,8,624,0,0,629,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,1
Wed Feb 14 12:46:20 857 CST 2024,8,4,3,8,626,0,0,631,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,2
Wed Feb 14 12:46:50 866 CST 2024,8,4,3,8,628,0,0,633,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,1
Wed Feb 14 12:47:20 873 CST 2024,8,4,3,8,630,0,0,635,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,4
Wed Feb 14 12:47:50 891 CST 2024,8,4,3,8,632,0,0,637,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,3
Wed Feb 14 12:48:20 905 CST 2024,8,4,3,8,634,0,0,639,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,1
Wed Feb 14 12:48:50 921 CST 2024,8,4,3,8,636,0,0,641,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,3
Wed Feb 14 12:49:20 928 CST 2024,8,4,3,8,638,0,0,643,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,3
Wed Feb 14 12:49:50 949 CST 2024,8,4,3,8,640,0,0,645,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,4
Wed Feb 14 12:50:20 958 CST 2024,8,4,3,8,642,0,0,647,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,3
Wed Feb 14 12:50:50 968 CST 2024,8,4,3,8,644,0,0,649,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,1
Wed Feb 14 12:51:20 987 CST 2024,8,4,3,8,646,0,0,651,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,3
Wed Feb 14 12:51:50 996 CST 2024,8,4,3,8,648,0,0,653,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,2
Wed Feb 14 12:52:21 005 CST 2024,8,4,3,8,650,0,0,655,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,4
Wed Feb 14 12:52:51 015 CST 2024,8,4,3,8,652,0,0,657,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,4
Wed Feb 14 12:53:21 023 CST 2024,8,4,3,8,654,0,0,659,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,3
Wed Feb 14 12:53:51 034 CST 2024,8,4,3,8,656,0,0,661,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,3
Wed Feb 14 12:54:21 056 CST 2024,8,4,3,8,658,0,0,663,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,3
Wed Feb 14 12:54:51 064 CST 2024,8,4,3,8,660,0,0,665,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,0
Wed Feb 14 12:55:21 080 CST 2024,8,4,3,8,662,0,0,667,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,1
Wed Feb 14 12:55:51 088 CST 2024,8,4,3,8,664,0,0,669,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,0
Wed Feb 14 12:56:21 103 CST 2024,8,4,3,8,666,0,0,671,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,1
Wed Feb 14 12:56:51 111 CST 2024,8,4,3,8,668,0,0,673,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,1
Wed Feb 14 12:57:21 121 CST 2024,8,4,3,8,670,0,0,675,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,0
Wed Feb 14 12:57:51 134 CST 2024,8,4,3,8,672,0,0,677,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,1
Wed Feb 14 12:58:21 216 CST 2024,8,4,3,8,674,0,0,679,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,75
Wed Feb 14 12:58:51 229 CST 2024,8,4,3,8,676,0,0,681,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,1
Wed Feb 14 12:59:21 245 CST 2024,8,4,3,8,678,0,0,683,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,1
Wed Feb 14 12:59:51 253 CST 2024,8,4,3,8,680,0,0,685,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,0
Wed Feb 14 13:00:21 262 CST 2024,8,4,3,8,682,0,0,687,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,0
Wed Feb 14 13:00:51 272 CST 2024,8,4,3,8,684,0,0,689,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,0
Wed Feb 14 13:01:21 276 CST 2024,8,4,3,8,686,0,0,691,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,0
Wed Feb 14 13:01:51 281 CST 2024,8,4,3,8,688,0,0,693,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,1
Wed Feb 14 13:02:21 299 CST 2024,8,4,3,8,690,0,0,695,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,1
Wed Feb 14 13:02:51 314 CST 2024,8,4,3,8,692,0,0,697,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,1
Wed Feb 14 13:03:21 339 CST 2024,8,4,3,8,694,0,0,699,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,1
Wed Feb 14 13:03:51 350 CST 2024,8,4,3,8,696,0,0,701,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,1
Wed Feb 14 13:04:21 354 CST 2024,8,4,3,8,698,0,0,703,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,0
Wed Feb 14 13:04:51 362 CST 2024,8,4,3,8,700,0,0,705,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,1
Wed Feb 14 13:05:21 373 CST 2024,8,4,3,8,702,0,0,707,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,0
Wed Feb 14 13:05:51 381 CST 2024,8,4,3,8,704,0,0,709,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,1
Wed Feb 14 13:06:21 398 CST 2024,8,4,3,8,706,0,0,711,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,2
Wed Feb 14 13:06:51 414 CST 2024,8,4,3,8,708,0,0,713,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,0
Wed Feb 14 13:07:21 447 CST 2024,8,4,3,8,710,0,0,715,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,1
Wed Feb 14 13:07:51 455 CST 2024,8,4,3,8,712,0,0,717,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,0
Wed Feb 14 13:08:21 463 CST 2024,8,4,3,8,714,0,0,719,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,1
Wed Feb 14 13:08:51 476 CST 2024,8,4,3,8,716,0,0,721,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,0
Wed Feb 14 13:09:21 480 CST 2024,8,4,3,8,718,0,0,723,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,1
Wed Feb 14 13:09:51 488 CST 2024,8,4,3,8,720,0,0,725,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,0
Wed Feb 14 13:10:21 499 CST 2024,8,4,3,8,722,0,0,727,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,0
Wed Feb 14 13:10:51 516 CST 2024,8,4,3,8,724,0,0,729,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,1
Wed Feb 14 13:11:21 520 CST 2024,8,4,3,8,726,0,0,731,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,1
Wed Feb 14 13:11:51 531 CST 2024,8,4,3,8,728,0,0,733,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,0
Wed Feb 14 13:12:21 541 CST 2024,8,4,3,8,730,0,0,735,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,1
Wed Feb 14 13:12:51 557 CST 2024,8,4,3,8,732,0,0,737,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,0
Wed Feb 14 13:13:21 571 CST 2024,8,4,3,8,734,0,0,739,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,0
Wed Feb 14 13:13:51 581 CST 2024,8,4,3,8,736,0,0,741,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,0
