timestamp,inboundMessageCount,pendingMessageCount,outboundMessageRate,pendingMessageSize,outboundMessageCount,inboundMessageRate,topicCount,queueCount,consumerCount,producerCount,sessionCount,asyncDBSize,diskReadRate,durableCount,msgMem,syncDBSize,connectionCount,diskWriteRate,routeRecoverCount,inboundBytesRate,outboundBytesRate,diskReadOperationsRate,diskWriteOperationsRate,msgMemPooled,RespTime
Thu Feb 22 14:41:53 975 CST 2024,1505,6,0,6574,1504,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,5
Thu Feb 22 14:42:23 993 CST 2024,1508,6,0,6574,1507,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,1
Thu Feb 22 14:42:54 002 CST 2024,1511,6,0,6574,1510,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,1
Thu Feb 22 14:43:24 009 CST 2024,1514,6,0,6574,1513,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,0
Thu Feb 22 14:43:54 028 CST 2024,1517,6,0,6574,1516,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,2
Thu Feb 22 14:44:24 041 CST 2024,1520,6,0,6574,1519,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,1
Thu Feb 22 14:44:54 054 CST 2024,1523,6,0,6574,1522,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,1
Thu Feb 22 14:45:24 065 CST 2024,1526,6,0,6574,1525,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,4
Thu Feb 22 14:45:54 076 CST 2024,1529,6,0,6574,1528,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,1
Thu Feb 22 14:46:24 085 CST 2024,1532,6,0,6574,1531,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,4
Thu Feb 22 14:46:54 097 CST 2024,1535,6,0,6574,1534,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,0
Thu Feb 22 14:47:24 100 CST 2024,1538,6,0,6574,1537,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,1
Thu Feb 22 14:47:54 120 CST 2024,1541,6,0,6574,1540,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,3
Thu Feb 22 14:48:24 130 CST 2024,1544,6,0,6574,1543,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,1
Thu Feb 22 14:48:54 142 CST 2024,1547,6,0,6574,1546,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,1
Thu Feb 22 14:49:24 149 CST 2024,1550,6,0,6574,1549,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,3
Thu Feb 22 14:49:54 153 CST 2024,1553,6,0,6574,1552,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,2
Thu Feb 22 14:50:24 164 CST 2024,1556,6,0,6574,1555,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,1
Thu Feb 22 14:50:54 181 CST 2024,1559,6,0,6574,1558,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,4
Thu Feb 22 14:51:24 195 CST 2024,1562,6,0,6574,1561,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,1
Thu Feb 22 14:51:54 209 CST 2024,1565,6,0,6574,1564,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,3
Thu Feb 22 14:52:24 225 CST 2024,1568,6,0,6574,1567,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,1
Thu Feb 22 14:52:54 240 CST 2024,1571,6,0,6574,1570,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,3
Thu Feb 22 14:53:24 254 CST 2024,1574,6,0,6574,1573,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,2
Thu Feb 22 14:53:54 261 CST 2024,1577,6,0,6574,1576,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,3
Thu Feb 22 14:54:24 266 CST 2024,1580,6,0,6574,1579,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,0
Thu Feb 22 14:54:54 271 CST 2024,1583,6,0,6574,1582,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,3
Thu Feb 22 14:55:24 280 CST 2024,1586,6,0,6574,1585,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,1
Thu Feb 22 14:55:54 292 CST 2024,1589,6,0,6574,1588,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,1
Thu Feb 22 14:56:24 298 CST 2024,1592,6,0,6574,1591,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,1
Thu Feb 22 14:56:54 305 CST 2024,1595,6,0,6574,1594,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,2
Thu Feb 22 14:57:24 314 CST 2024,1598,6,0,6574,1597,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,3
Thu Feb 22 14:57:54 317 CST 2024,1601,6,0,6574,1600,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,0
Thu Feb 22 14:58:24 327 CST 2024,1604,6,0,6574,1603,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,3
Thu Feb 22 14:58:54 335 CST 2024,1607,6,0,6574,1606,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,4
Thu Feb 22 14:59:24 346 CST 2024,1610,6,0,6574,1609,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,2
Thu Feb 22 14:59:54 354 CST 2024,1613,6,0,6574,1612,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,1
Thu Feb 22 15:00:24 361 CST 2024,1616,6,0,6574,1615,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,3
Thu Feb 22 15:00:54 365 CST 2024,1619,6,0,6574,1618,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,1
Thu Feb 22 15:01:24 369 CST 2024,1622,6,0,6574,1621,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,2
Thu Feb 22 15:01:54 380 CST 2024,1625,6,0,6574,1624,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,1
Thu Feb 22 15:02:24 391 CST 2024,1628,6,0,6574,1627,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,2
Thu Feb 22 15:02:54 395 CST 2024,1631,6,0,6574,1630,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,1
Thu Feb 22 15:03:24 401 CST 2024,1634,6,0,6574,1633,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,1
Thu Feb 22 15:03:54 410 CST 2024,1637,6,0,6574,1636,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,4
Thu Feb 22 15:04:24 424 CST 2024,1640,6,0,6574,1639,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,3
Thu Feb 22 15:04:54 437 CST 2024,1643,6,0,6574,1642,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,3
Thu Feb 22 15:05:24 452 CST 2024,1646,6,0,6574,1645,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,3
Thu Feb 22 15:05:54 468 CST 2024,1649,6,0,6574,1648,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,1
Thu Feb 22 15:06:24 485 CST 2024,1652,6,0,6574,1651,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,4
Thu Feb 22 15:06:54 500 CST 2024,1655,6,0,6574,1654,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,3
Thu Feb 22 15:07:24 516 CST 2024,1658,6,0,6574,1657,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,3
Thu Feb 22 15:07:54 532 CST 2024,1661,6,0,6574,1660,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,3
Thu Feb 22 15:08:24 547 CST 2024,1664,6,0,6574,1663,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,3
Thu Feb 22 15:08:54 553 CST 2024,1667,6,0,6574,1666,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,3
Thu Feb 22 15:09:24 572 CST 2024,1670,6,0,6574,1669,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,3
Thu Feb 22 15:09:54 586 CST 2024,1673,6,0,6574,1672,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,1
Thu Feb 22 15:10:24 592 CST 2024,1676,6,0,6574,1675,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,1
Thu Feb 22 15:10:54 612 CST 2024,1679,6,0,6574,1678,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,2
Thu Feb 22 15:11:24 628 CST 2024,1682,6,0,6574,1681,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,2
Thu Feb 22 15:11:54 641 CST 2024,1685,6,0,6574,1684,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,0
Thu Feb 22 15:12:24 646 CST 2024,1688,6,0,6574,1687,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,1
Thu Feb 22 15:12:54 672 CST 2024,1691,6,0,6574,1690,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,8
Thu Feb 22 15:13:24 675 CST 2024,1694,6,0,6574,1693,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,2
Thu Feb 22 15:13:54 703 CST 2024,1697,6,0,6574,1696,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,6
Thu Feb 22 15:14:24 716 CST 2024,1700,6,0,6574,1699,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,2
Thu Feb 22 15:14:54 723 CST 2024,1703,6,0,6574,1702,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,4
Thu Feb 22 15:15:24 738 CST 2024,1706,6,0,6574,1705,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,5
Thu Feb 22 15:15:54 750 CST 2024,1709,6,0,6574,1708,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,1
Thu Feb 22 15:16:24 751 CST 2024,1712,6,0,6574,1711,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,1
Thu Feb 22 15:16:54 764 CST 2024,1715,6,0,6574,1714,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,2
Thu Feb 22 15:17:24 776 CST 2024,1718,6,0,6574,1717,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,1
Thu Feb 22 15:17:54 799 CST 2024,1721,6,0,6574,1720,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,5
Thu Feb 22 15:18:24 809 CST 2024,1724,6,0,6574,1723,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,0
Thu Feb 22 15:18:54 818 CST 2024,1727,6,0,6574,1726,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,2
Thu Feb 22 15:19:24 829 CST 2024,1730,6,0,6574,1729,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,1
Thu Feb 22 15:19:54 843 CST 2024,1733,6,0,6574,1732,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,1
Thu Feb 22 15:20:24 848 CST 2024,1736,6,0,6574,1735,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,1
Thu Feb 22 15:20:54 884 CST 2024,1739,6,0,6574,1738,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,1
Thu Feb 22 15:21:24 889 CST 2024,1742,6,0,6574,1741,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,1
Thu Feb 22 15:21:54 892 CST 2024,1745,6,0,6574,1744,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,1
Thu Feb 22 15:22:24 898 CST 2024,1748,6,0,6574,1747,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,1
Thu Feb 22 15:22:54 907 CST 2024,1751,6,0,6574,1750,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,1
Thu Feb 22 15:23:24 918 CST 2024,1754,6,0,6574,1753,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,1
Thu Feb 22 15:23:54 920 CST 2024,1757,6,0,6574,1756,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,1
Thu Feb 22 15:24:24 935 CST 2024,1760,6,0,6574,1759,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,5
Thu Feb 22 15:24:54 951 CST 2024,1763,6,0,6574,1762,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,6
Thu Feb 22 15:25:24 963 CST 2024,1766,6,0,6574,1765,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,3
Thu Feb 22 15:25:54 967 CST 2024,1769,6,0,6574,1768,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,0
Thu Feb 22 15:26:24 982 CST 2024,1772,6,0,6574,1771,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,3
Thu Feb 22 15:26:54 988 CST 2024,1775,6,0,6574,1774,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,0
Thu Feb 22 15:27:24 996 CST 2024,1778,6,0,6574,1777,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,0
Thu Feb 22 15:27:55 017 CST 2024,1781,6,0,6574,1780,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,5
Thu Feb 22 15:28:25 019 CST 2024,1784,6,0,6574,1783,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,0
Thu Feb 22 15:28:55 030 CST 2024,1787,6,0,6574,1786,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,1
Thu Feb 22 15:29:25 050 CST 2024,1790,6,0,6574,1789,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,1
Thu Feb 22 15:29:55 056 CST 2024,1793,6,0,6574,1792,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,1
Thu Feb 22 15:30:25 069 CST 2024,1796,6,0,6574,1795,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,1
Thu Feb 22 15:30:55 096 CST 2024,1799,6,0,6574,1798,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,2
Thu Feb 22 15:31:25 105 CST 2024,1802,6,0,6574,1801,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,4
Thu Feb 22 15:31:55 118 CST 2024,1805,6,0,6574,1804,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,1
Thu Feb 22 15:32:25 122 CST 2024,1808,6,0,6574,1807,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,0
Thu Feb 22 15:32:55 130 CST 2024,1811,6,0,6574,1810,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,0
Thu Feb 22 15:33:25 158 CST 2024,1814,6,0,6574,1813,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,3
Thu Feb 22 15:33:55 167 CST 2024,1817,6,0,6574,1816,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,1
Thu Feb 22 15:34:25 185 CST 2024,1820,6,0,6574,1819,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,1
Thu Feb 22 15:34:55 204 CST 2024,1823,6,0,6574,1822,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,2
Thu Feb 22 15:35:25 220 CST 2024,1826,6,0,6574,1825,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,2
Thu Feb 22 15:35:55 234 CST 2024,1829,6,0,6574,1828,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,0
Thu Feb 22 15:36:25 249 CST 2024,1832,6,0,6574,1831,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,0
Thu Feb 22 15:36:55 252 CST 2024,1835,6,0,6574,1834,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,1
Thu Feb 22 15:37:25 264 CST 2024,1838,6,0,6574,1837,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,1
Thu Feb 22 15:37:55 271 CST 2024,1841,6,0,6574,1840,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,1
Thu Feb 22 15:38:25 303 CST 2024,1844,6,0,6574,1843,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,1
Thu Feb 22 15:38:55 429 CST 2024,1847,6,0,6574,1846,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,119
Thu Feb 22 15:39:25 446 CST 2024,1850,6,0,6574,1849,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,7
Thu Feb 22 15:39:55 464 CST 2024,1853,6,0,6574,1852,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,1
Thu Feb 22 15:40:25 473 CST 2024,1856,6,0,6574,1855,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,5
Thu Feb 22 15:40:55 511 CST 2024,1859,6,0,6574,1858,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,3
Thu Feb 22 15:41:25 520 CST 2024,1862,6,0,6574,1861,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,2
Thu Feb 22 15:41:55 528 CST 2024,1865,6,0,6574,1864,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,4
Thu Feb 22 15:42:25 543 CST 2024,1868,6,0,6574,1867,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,4
Thu Feb 22 15:42:55 560 CST 2024,1871,6,0,6574,1870,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,4
Thu Feb 22 15:43:25 574 CST 2024,1874,6,0,6574,1873,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,2
Thu Feb 22 15:43:55 595 CST 2024,1877,6,0,6574,1876,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,3
Thu Feb 22 15:44:25 601 CST 2024,1880,6,0,6574,1879,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,2
Thu Feb 22 15:44:55 606 CST 2024,1883,6,0,6574,1882,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,2
Thu Feb 22 15:45:25 621 CST 2024,1886,6,0,6574,1885,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,3
Thu Feb 22 15:45:55 632 CST 2024,1889,6,0,6574,1888,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,3
Thu Feb 22 15:46:25 643 CST 2024,1892,6,0,6574,1891,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,7
Thu Feb 22 15:46:55 653 CST 2024,1895,6,0,6574,1894,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,4
Thu Feb 22 15:47:25 677 CST 2024,1898,6,0,6574,1897,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,2
Thu Feb 22 15:47:55 684 CST 2024,1901,6,0,6574,1900,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,1
Thu Feb 22 15:48:25 689 CST 2024,1904,6,0,6574,1903,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,1
Thu Feb 22 15:48:55 713 CST 2024,1907,6,0,6574,1906,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,5
Thu Feb 22 15:49:25 716 CST 2024,1910,6,0,6574,1909,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,2
Thu Feb 22 15:49:55 731 CST 2024,1913,6,0,6574,1912,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,2
Thu Feb 22 15:50:25 750 CST 2024,1916,6,0,6574,1915,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,1
Thu Feb 22 15:50:55 776 CST 2024,1919,6,0,6574,1918,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,15
Thu Feb 22 15:51:25 798 CST 2024,1922,6,0,6574,1921,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,9
Thu Feb 22 15:51:55 801 CST 2024,1925,6,0,6574,1924,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,1
Thu Feb 22 15:52:25 809 CST 2024,1928,6,0,6574,1927,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,1
Thu Feb 22 15:52:55 816 CST 2024,1931,6,0,6574,1930,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,2
Thu Feb 22 15:53:25 881 CST 2024,1934,6,0,6574,1933,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,38
Thu Feb 22 15:53:55 894 CST 2024,1937,6,0,6574,1936,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,1
Thu Feb 22 15:54:25 905 CST 2024,1940,6,0,6574,1939,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,2
Thu Feb 22 15:54:55 919 CST 2024,1943,6,0,6574,1942,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,9
Thu Feb 22 15:55:25 926 CST 2024,1946,6,0,6574,1945,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,4
Thu Feb 22 15:55:55 951 CST 2024,1949,6,0,6574,1948,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,15
Thu Feb 22 15:56:25 964 CST 2024,1952,6,0,6574,1951,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,3
Thu Feb 22 15:56:55 974 CST 2024,1955,6,0,6574,1954,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,1
Thu Feb 22 15:57:26 003 CST 2024,1958,6,0,6574,1957,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,2
Thu Feb 22 15:57:56 021 CST 2024,1961,6,0,6574,1960,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,2
Thu Feb 22 15:58:26 042 CST 2024,1964,6,0,6574,1963,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,1
Thu Feb 22 15:58:56 065 CST 2024,1967,6,0,6574,1966,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,6
Thu Feb 22 15:59:26 075 CST 2024,1970,6,0,6574,1969,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,3
Thu Feb 22 15:59:56 085 CST 2024,1973,6,0,6574,1972,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,1
Thu Feb 22 16:00:26 098 CST 2024,1976,6,0,6574,1975,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,4
Thu Feb 22 16:00:56 113 CST 2024,1979,6,0,6574,1978,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,1
Thu Feb 22 16:01:26 122 CST 2024,1982,6,0,6574,1981,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,1
Thu Feb 22 16:01:56 153 CST 2024,1985,6,0,6574,1984,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,8
Thu Feb 22 16:02:26 169 CST 2024,1988,6,0,6574,1987,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,2
Thu Feb 22 16:02:56 205 CST 2024,1991,6,0,6574,1990,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,24
Thu Feb 22 16:03:26 216 CST 2024,1994,6,0,6574,1993,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,2
Thu Feb 22 16:03:56 224 CST 2024,1997,6,0,6574,1996,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,2
Thu Feb 22 16:04:26 241 CST 2024,2000,6,0,6574,1999,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,1
Thu Feb 22 16:04:56 256 CST 2024,2003,6,0,6574,2002,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,8
Thu Feb 22 16:05:26 270 CST 2024,2006,6,0,6574,2005,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,2
Thu Feb 22 16:05:56 288 CST 2024,2009,6,0,6574,2008,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,3
Thu Feb 22 16:06:26 306 CST 2024,2012,6,0,6574,2011,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,2
Thu Feb 22 16:06:56 314 CST 2024,2015,6,0,6574,2014,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,1
Thu Feb 22 16:07:26 324 CST 2024,2018,6,0,6574,2017,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,2
