timestamp,consumerCount,queueCount,topicCount,producerCount,inboundMessageCount,outboundMessageRate,pendingMessageSize,pendingMessageCount,inboundMessageRate,outboundMessageCount,sessionCount,msgMem,diskWriteRate,connectionCount,durableCount,asyncDBSize,diskReadRate,syncDBSize,msgMemPooled,inboundBytesRate,outboundBytesRate,diskWriteOperationsRate,diskReadOperationsRate,routeRecoverCount,RespTime
Tue Feb 20 12:29:15 687 CST 2024,3,8,8,1,698,0,6574,6,0,697,2,19165,0,2,3,36352,0,1536,53248,0,0,0,0,0,2
Tue Feb 20 12:29:45 696 CST 2024,3,8,8,1,700,0,6574,6,0,699,2,19165,0,2,3,36352,0,1536,53248,0,0,0,0,0,4
Tue Feb 20 12:30:15 713 CST 2024,3,8,8,1,702,0,6574,6,0,701,2,19165,0,2,3,36352,0,1536,53248,0,0,0,0,0,3
Tue Feb 20 12:30:45 721 CST 2024,3,8,8,1,704,0,6574,6,0,703,2,19165,0,2,3,36352,0,1536,53248,0,0,0,0,0,0
Tue Feb 20 12:31:15 726 CST 2024,3,8,8,1,706,0,6574,6,0,705,2,19165,0,2,3,36352,0,1536,53248,0,0,0,0,0,3
Tue Feb 20 12:31:45 730 CST 2024,3,8,8,1,708,0,6574,6,0,707,2,19165,0,2,3,36352,0,1536,53248,0,0,0,0,0,2
Tue Feb 20 12:32:15 744 CST 2024,3,8,8,1,710,0,6574,6,0,709,2,19165,0,2,3,36352,0,1536,53248,0,0,0,0,0,3
Tue Feb 20 12:32:45 756 CST 2024,3,8,8,1,712,0,6574,6,0,711,2,19165,0,2,3,36352,0,1536,53248,0,0,0,0,0,4
Tue Feb 20 12:33:15 771 CST 2024,3,8,8,1,714,0,6574,6,0,713,2,19165,0,2,3,36352,0,1536,53248,0,0,0,0,0,3
Tue Feb 20 12:33:45 776 CST 2024,3,8,8,1,716,0,6574,6,0,715,2,19165,0,2,3,36352,0,1536,53248,0,0,0,0,0,1
Tue Feb 20 12:34:15 788 CST 2024,3,8,8,1,718,0,6574,6,0,717,2,19165,0,2,3,36352,0,1536,53248,0,0,0,0,0,2
Tue Feb 20 12:34:45 805 CST 2024,3,8,8,1,720,0,6574,6,0,719,2,19165,0,2,3,36352,0,1536,53248,0,0,0,0,0,1
Tue Feb 20 12:35:15 820 CST 2024,3,8,8,1,722,0,6574,6,0,721,2,19165,0,2,3,36352,0,1536,53248,0,0,0,0,0,2
Tue Feb 20 12:35:45 830 CST 2024,3,8,8,1,724,0,6574,6,0,723,2,19165,0,2,3,36352,0,1536,53248,0,0,0,0,0,3
Tue Feb 20 12:36:15 845 CST 2024,3,8,8,1,726,0,6574,6,0,725,2,19165,0,2,3,36352,0,1536,53248,0,0,0,0,0,4
Tue Feb 20 12:36:45 863 CST 2024,3,8,8,1,728,0,6574,6,0,727,2,19165,0,2,3,36352,0,1536,53248,0,0,0,0,0,0
Tue Feb 20 12:37:15 882 CST 2024,3,8,8,1,730,0,6574,6,0,729,2,19165,0,2,3,36352,0,1536,53248,0,0,0,0,0,4
Tue Feb 20 12:37:45 890 CST 2024,3,8,8,1,732,0,6574,6,0,731,2,19165,0,2,3,36352,0,1536,53248,0,0,0,0,0,3
Tue Feb 20 12:38:15 904 CST 2024,3,8,8,1,734,0,6574,6,0,733,2,19165,0,2,3,36352,0,1536,53248,0,0,0,0,0,3
Tue Feb 20 12:38:45 925 CST 2024,3,8,8,1,736,0,6574,6,0,735,2,19165,0,2,3,36352,0,1536,53248,0,0,0,0,0,4
Tue Feb 20 12:39:15 941 CST 2024,3,8,8,1,738,0,6574,6,0,737,2,19165,0,2,3,36352,0,1536,53248,0,0,0,0,0,3
Tue Feb 20 12:39:45 975 CST 2024,3,8,8,1,740,0,6574,6,0,739,2,19165,0,2,3,36352,0,1536,53248,0,0,0,0,0,2
Tue Feb 20 12:40:15 994 CST 2024,3,8,8,1,742,0,6574,6,0,741,2,19165,0,2,3,36352,0,1536,53248,0,0,0,0,0,3
Tue Feb 20 12:40:46 014 CST 2024,3,8,8,1,744,0,6574,6,0,743,2,19165,0,2,3,36352,0,1536,53248,0,0,0,0,0,3
Tue Feb 20 12:41:16 029 CST 2024,3,8,8,1,746,0,6574,6,0,745,2,19165,0,2,3,36352,0,1536,53248,0,0,0,0,0,3
Tue Feb 20 12:41:46 049 CST 2024,3,8,8,1,748,0,6574,6,0,747,2,19165,0,2,3,36352,0,1536,53248,0,0,0,0,0,3
Tue Feb 20 12:42:16 063 CST 2024,3,8,8,1,750,0,6574,6,0,749,2,19165,0,2,3,36352,0,1536,53248,0,0,0,0,0,3
Tue Feb 20 12:42:46 074 CST 2024,3,8,8,1,752,0,6574,6,0,751,2,19165,0,2,3,36352,0,1536,53248,0,0,0,0,0,4
Tue Feb 20 12:43:16 085 CST 2024,3,8,8,1,754,0,6574,6,0,753,2,19165,0,2,3,36352,0,1536,53248,0,0,0,0,0,0
Tue Feb 20 12:43:46 100 CST 2024,3,8,8,1,756,0,6574,6,0,755,2,19165,0,2,3,36352,0,1536,53248,0,0,0,0,0,3
Tue Feb 20 12:44:16 111 CST 2024,3,8,8,1,758,0,6574,6,0,757,2,19165,0,2,3,36352,0,1536,53248,0,0,0,0,0,0
Tue Feb 20 12:44:46 117 CST 2024,3,8,8,1,760,0,6574,6,0,759,2,19165,0,2,3,36352,0,1536,53248,0,0,0,0,0,3
Tue Feb 20 12:45:16 125 CST 2024,3,8,8,1,762,0,6574,6,0,761,2,19165,0,2,3,36352,0,1536,53248,0,0,0,0,0,3
Tue Feb 20 12:45:46 135 CST 2024,3,8,8,1,764,0,6574,6,0,763,2,19165,0,2,3,36352,0,1536,53248,0,0,0,0,0,1
Tue Feb 20 12:46:16 145 CST 2024,3,8,8,1,766,0,6574,6,0,765,2,19165,0,2,3,36352,0,1536,53248,0,0,0,0,0,1
Tue Feb 20 12:46:46 148 CST 2024,3,8,8,1,768,0,6574,6,0,767,2,19165,0,2,3,36352,0,1536,53248,0,0,0,0,0,1
Tue Feb 20 12:47:16 168 CST 2024,3,8,8,1,770,0,6574,6,0,769,2,19165,0,2,3,36352,0,1536,53248,0,0,0,0,0,11
Tue Feb 20 12:47:46 184 CST 2024,3,8,8,1,772,0,6574,6,0,771,2,19165,0,2,3,36352,0,1536,53248,0,0,0,0,0,3
Tue Feb 20 12:48:16 188 CST 2024,3,8,8,1,774,0,6574,6,0,773,2,19165,0,2,3,36352,0,1536,53248,0,0,0,0,0,0
Tue Feb 20 12:48:46 202 CST 2024,3,8,8,1,776,0,6574,6,0,775,2,19165,0,2,3,36352,0,1536,53248,0,0,0,0,0,4
Tue Feb 20 12:49:16 210 CST 2024,3,8,8,1,778,0,6574,6,0,777,2,19165,0,2,3,36352,0,1536,53248,0,0,0,0,0,3
Tue Feb 20 12:49:46 216 CST 2024,3,8,8,1,780,0,6574,6,0,779,2,19165,0,2,3,36352,0,1536,53248,0,0,0,0,0,3
Tue Feb 20 12:50:16 231 CST 2024,3,8,8,1,782,0,6574,6,0,781,2,19165,0,2,3,36352,0,1536,53248,0,0,0,0,0,4
Tue Feb 20 12:50:46 246 CST 2024,3,8,8,1,784,0,6574,6,0,783,2,19165,0,2,3,36352,0,1536,53248,0,0,0,0,0,2
Tue Feb 20 12:51:16 251 CST 2024,3,8,8,1,786,0,6574,6,0,785,2,19165,0,2,3,36352,0,1536,53248,0,0,0,0,0,0
Tue Feb 20 12:51:46 256 CST 2024,3,8,8,1,788,0,6574,6,0,787,2,19165,0,2,3,36352,0,1536,53248,0,0,0,0,0,1
Tue Feb 20 12:52:16 263 CST 2024,3,8,8,1,790,0,6574,6,0,789,2,19165,0,2,3,36352,0,1536,53248,0,0,0,0,0,0
Tue Feb 20 12:52:46 275 CST 2024,3,8,8,1,792,0,6574,6,0,791,2,19165,0,2,3,36352,0,1536,53248,0,0,0,0,0,0
Tue Feb 20 12:53:16 278 CST 2024,3,8,8,1,794,0,6574,6,0,793,2,19165,0,2,3,36352,0,1536,53248,0,0,0,0,0,1
Tue Feb 20 12:53:46 293 CST 2024,3,8,8,1,796,0,6574,6,0,795,2,19165,0,2,3,36352,0,1536,53248,0,0,0,0,0,0
Tue Feb 20 12:54:16 301 CST 2024,3,8,8,1,798,0,6574,6,0,797,2,19165,0,2,3,36352,0,1536,53248,0,0,0,0,0,0
Tue Feb 20 12:54:46 306 CST 2024,3,8,8,1,800,0,6574,6,0,799,2,19165,0,2,3,36352,0,1536,53248,0,0,0,0,0,1
Tue Feb 20 12:55:16 310 CST 2024,3,8,8,1,802,0,6574,6,0,801,2,19165,0,2,3,36352,0,1536,53248,0,0,0,0,0,0
Tue Feb 20 12:55:46 321 CST 2024,3,8,8,1,804,0,6574,6,0,803,2,19165,0,2,3,36352,0,1536,53248,0,0,0,0,0,0
Tue Feb 20 12:56:16 328 CST 2024,3,8,8,1,806,0,6574,6,0,805,2,19165,0,2,3,36352,0,1536,53248,0,0,0,0,0,3
Tue Feb 20 12:56:46 335 CST 2024,3,8,8,1,808,0,6574,6,0,807,2,19165,0,2,3,36352,0,1536,53248,0,0,0,0,0,1
Tue Feb 20 12:57:16 338 CST 2024,3,8,8,1,810,0,6574,6,0,809,2,19165,0,2,3,36352,0,1536,53248,0,0,0,0,0,1
Tue Feb 20 12:57:46 352 CST 2024,3,8,8,1,812,0,6574,6,0,811,2,19165,0,2,3,36352,0,1536,53248,0,0,0,0,0,3
Tue Feb 20 12:58:16 371 CST 2024,3,8,8,1,814,0,6574,6,0,813,2,19165,0,2,3,36352,0,1536,53248,0,0,0,0,0,3
Tue Feb 20 12:58:46 379 CST 2024,3,8,8,1,816,0,6574,6,0,815,2,19165,0,2,3,36352,0,1536,53248,0,0,0,0,0,3
Tue Feb 20 12:59:16 389 CST 2024,3,8,8,1,818,0,6574,6,0,817,2,19165,0,2,3,36352,0,1536,53248,0,0,0,0,0,3
Tue Feb 20 12:59:46 405 CST 2024,3,8,8,1,820,0,6574,6,0,819,2,19165,0,2,3,36352,0,1536,53248,0,0,0,0,0,3
Tue Feb 20 13:00:16 410 CST 2024,3,8,8,1,822,0,6574,6,0,821,2,19165,0,2,3,36352,0,1536,53248,0,0,0,0,0,3
Tue Feb 20 13:00:46 425 CST 2024,3,8,8,1,824,0,6574,6,0,823,2,19165,0,2,3,36352,0,1536,53248,0,0,0,0,0,2
Tue Feb 20 13:01:16 437 CST 2024,3,8,8,1,826,0,6574,6,0,825,2,19165,0,2,3,36352,0,1536,53248,0,0,0,0,0,4
Tue Feb 20 13:01:46 449 CST 2024,3,8,8,1,828,0,6574,6,0,827,2,19165,0,2,3,36352,0,1536,53248,0,0,0,0,0,3
Tue Feb 20 13:02:16 455 CST 2024,3,8,8,1,830,0,6574,6,0,829,2,19165,0,2,3,36352,0,1536,53248,0,0,0,0,0,1
Tue Feb 20 13:02:46 474 CST 2024,3,8,8,1,832,0,6574,6,0,831,2,19165,0,2,3,36352,0,1536,53248,0,0,0,0,0,3
Tue Feb 20 13:03:16 488 CST 2024,3,8,8,1,834,0,6574,6,0,833,2,19165,0,2,3,36352,0,1536,53248,0,0,0,0,0,3
Tue Feb 20 13:03:46 505 CST 2024,3,8,8,1,836,0,6574,6,0,835,2,19165,0,2,3,36352,0,1536,53248,0,0,0,0,0,3
Tue Feb 20 13:04:16 519 CST 2024,3,8,8,1,838,0,6574,6,0,837,2,19165,0,2,3,36352,0,1536,53248,0,0,0,0,0,3
Tue Feb 20 13:04:46 533 CST 2024,3,8,8,1,840,0,6574,6,0,839,2,19165,0,2,3,36352,0,1536,53248,0,0,0,0,0,4
Tue Feb 20 13:05:16 553 CST 2024,3,8,8,1,842,0,6574,6,0,841,2,19165,0,2,3,36352,0,1536,53248,0,0,0,0,0,3
Tue Feb 20 13:05:46 569 CST 2024,3,8,8,1,844,0,6574,6,0,843,2,19165,0,2,3,36352,0,1536,53248,0,0,0,0,0,3
Tue Feb 20 13:06:16 589 CST 2024,3,8,8,1,846,0,6574,6,0,845,2,19165,0,2,3,36352,0,1536,53248,0,0,0,0,0,0
Tue Feb 20 13:06:46 594 CST 2024,3,8,8,1,848,0,6574,6,0,847,2,19165,0,2,3,36352,0,1536,53248,0,0,0,0,0,0
Tue Feb 20 13:07:16 602 CST 2024,3,8,8,1,850,0,6574,6,0,849,2,19165,0,2,3,36352,0,1536,53248,0,0,0,0,0,0
Tue Feb 20 13:07:46 605 CST 2024,3,8,8,1,852,0,6574,6,0,851,2,19165,0,2,3,36352,0,1536,53248,0,0,0,0,0,0
Tue Feb 20 13:08:16 614 CST 2024,3,8,8,1,854,0,6574,6,0,853,2,19165,0,2,3,36352,0,1536,53248,0,0,0,0,0,0
Tue Feb 20 13:08:46 621 CST 2024,3,8,8,1,856,0,6574,6,0,855,2,19165,0,2,3,36352,0,1536,53248,0,0,0,0,0,1
Tue Feb 20 13:09:16 627 CST 2024,3,8,8,1,858,0,6574,6,0,857,2,19165,0,2,3,36352,0,1536,53248,0,0,0,0,0,0
Tue Feb 20 13:09:46 632 CST 2024,3,8,8,1,860,0,6574,6,0,859,2,19165,0,2,3,36352,0,1536,53248,0,0,0,0,0,0
Tue Feb 20 13:10:16 634 CST 2024,3,8,8,1,862,0,6574,6,0,861,2,19165,0,2,3,36352,0,1536,53248,0,0,0,0,0,0
Tue Feb 20 13:10:46 644 CST 2024,3,8,8,1,864,0,6574,6,0,863,2,19165,0,2,3,36352,0,1536,53248,0,0,0,0,0,0
Tue Feb 20 13:11:16 650 CST 2024,3,8,8,1,866,0,6574,6,0,865,2,19165,0,2,3,36352,0,1536,53248,0,0,0,0,0,0
Tue Feb 20 13:11:46 652 CST 2024,3,8,8,1,868,0,6574,6,0,867,2,19165,0,2,3,36352,0,1536,53248,0,0,0,0,0,0
Tue Feb 20 13:12:16 654 CST 2024,3,8,8,1,870,0,6574,6,0,869,2,19165,0,2,3,36352,0,1536,53248,0,0,0,0,0,0
Tue Feb 20 13:12:46 661 CST 2024,3,8,8,1,872,0,6574,6,0,871,2,19165,0,2,3,36352,0,1536,53248,0,0,0,0,0,0
Tue Feb 20 13:13:16 670 CST 2024,3,8,8,1,874,0,6574,6,0,873,2,19165,0,2,3,36352,0,1536,53248,0,0,0,0,0,0
Tue Feb 20 13:13:46 685 CST 2024,3,8,8,1,876,0,6574,6,0,875,2,19165,0,2,3,36352,0,1536,53248,0,0,0,0,0,0
Tue Feb 20 13:14:16 688 CST 2024,3,8,8,1,878,0,6574,6,0,877,2,19165,0,2,3,36352,0,1536,53248,0,0,0,0,0,0
Tue Feb 20 13:14:46 693 CST 2024,3,8,8,1,880,0,6574,6,0,879,2,19165,0,2,3,36352,0,1536,53248,0,0,0,0,0,1
Tue Feb 20 13:15:16 697 CST 2024,3,8,8,1,882,0,6574,6,0,881,2,19165,0,2,3,36352,0,1536,53248,0,0,0,0,0,0
Tue Feb 20 13:15:46 702 CST 2024,3,8,8,1,884,0,6574,6,0,883,2,19165,0,2,3,36352,0,1536,53248,0,0,0,0,0,0
Tue Feb 20 13:16:16 718 CST 2024,3,8,8,1,886,0,6574,6,0,885,2,19165,0,2,3,36352,0,1536,53248,0,0,0,0,0,0
Tue Feb 20 13:16:46 727 CST 2024,3,8,8,1,888,0,6574,6,0,887,2,19165,0,2,3,36352,0,1536,53248,0,0,0,0,0,0
Tue Feb 20 13:17:16 733 CST 2024,3,8,8,1,890,0,6574,6,0,889,2,19165,0,2,3,36352,0,1536,53248,0,0,0,0,0,1
Tue Feb 20 13:17:46 738 CST 2024,3,8,8,1,892,0,6574,6,0,891,2,19165,0,2,3,36352,0,1536,53248,0,0,0,0,0,0
Tue Feb 20 13:18:16 740 CST 2024,3,8,8,1,894,0,6574,6,0,893,2,19165,0,2,3,36352,0,1536,53248,0,0,0,0,0,1
Tue Feb 20 13:18:46 748 CST 2024,3,8,8,1,896,0,6574,6,0,895,2,19165,0,2,3,36352,0,1536,53248,0,0,0,0,0,0
Tue Feb 20 13:19:16 757 CST 2024,3,8,8,1,898,0,6574,6,0,897,2,19165,0,2,3,36352,0,1536,53248,0,0,0,0,0,5
Tue Feb 20 13:19:46 778 CST 2024,3,8,8,1,900,0,6574,6,0,899,2,19165,0,2,3,36352,0,1536,53248,0,0,0,0,0,3
Tue Feb 20 13:20:16 804 CST 2024,3,8,8,1,902,0,6574,6,0,901,2,19165,0,2,3,36352,0,1536,53248,0,0,0,0,0,4
Tue Feb 20 13:20:46 818 CST 2024,3,8,8,1,904,0,6574,6,0,903,2,19165,0,2,3,36352,0,1536,53248,0,0,0,0,0,3
Tue Feb 20 13:21:16 840 CST 2024,3,8,8,1,906,0,6574,6,0,905,2,19165,0,2,3,36352,0,1536,53248,0,0,0,0,0,4
Tue Feb 20 13:21:46 853 CST 2024,3,8,8,1,908,0,6574,6,0,907,2,19165,0,2,3,36352,0,1536,53248,0,0,0,0,0,0
Tue Feb 20 13:22:16 870 CST 2024,3,8,8,1,910,0,6574,6,0,909,2,19165,0,2,3,36352,0,1536,53248,0,0,0,0,0,3
Tue Feb 20 13:22:46 881 CST 2024,3,8,8,1,912,0,6574,6,0,911,2,19165,0,2,3,36352,0,1536,53248,0,0,0,0,0,1
Tue Feb 20 13:23:16 886 CST 2024,3,8,8,1,914,0,6574,6,0,913,2,19165,0,2,3,36352,0,1536,53248,0,0,0,0,0,3
Tue Feb 20 13:23:46 899 CST 2024,3,8,8,1,916,0,6574,6,0,915,2,19165,0,2,3,36352,0,1536,53248,0,0,0,0,0,3
Tue Feb 20 13:24:16 916 CST 2024,3,8,8,1,918,0,6574,6,0,917,2,19165,0,2,3,36352,0,1536,53248,0,0,0,0,0,4
Tue Feb 20 13:24:46 933 CST 2024,3,8,8,1,920,0,6574,6,0,919,2,19165,0,2,3,36352,0,1536,53248,0,0,0,0,0,3
Tue Feb 20 13:25:16 951 CST 2024,3,8,8,1,922,0,6574,6,0,921,2,19165,0,2,3,36352,0,1536,53248,0,0,0,0,0,4
Tue Feb 20 13:25:46 962 CST 2024,3,8,8,1,924,0,6574,6,0,923,2,19165,0,2,3,36352,0,1536,53248,0,0,0,0,0,3
Tue Feb 20 13:26:16 980 CST 2024,3,8,8,1,926,0,6574,6,0,925,2,19165,0,2,3,36352,0,1536,53248,0,0,0,0,0,3
Tue Feb 20 13:26:46 997 CST 2024,3,8,8,1,928,0,6574,6,0,927,2,19165,0,2,3,36352,0,1536,53248,0,0,0,0,0,3
Tue Feb 20 13:27:17 012 CST 2024,3,8,8,1,930,0,6574,6,0,929,2,19165,0,2,3,36352,0,1536,53248,0,0,0,0,0,1
Tue Feb 20 13:27:47 024 CST 2024,3,8,8,1,932,0,6574,6,0,931,2,19165,0,2,3,36352,0,1536,53248,0,0,0,0,0,1
Tue Feb 20 13:28:17 034 CST 2024,3,8,8,1,934,0,6574,6,0,933,2,19165,0,2,3,36352,0,1536,53248,0,0,0,0,0,4
Tue Feb 20 13:28:47 039 CST 2024,3,8,8,1,936,0,6574,6,0,935,2,19165,0,2,3,36352,0,1536,53248,0,0,0,0,0,1
Tue Feb 20 13:29:17 041 CST 2024,3,8,8,1,938,0,6574,6,0,937,2,19165,0,2,3,36352,0,1536,53248,0,0,0,0,0,0
Tue Feb 20 13:29:47 057 CST 2024,3,8,8,1,940,0,6574,6,0,939,2,19165,0,2,3,36352,0,1536,53248,0,0,0,0,0,1
Tue Feb 20 13:30:17 065 CST 2024,3,8,8,1,942,0,6574,6,0,941,2,19165,0,2,3,36352,0,1536,53248,0,0,0,0,0,3
Tue Feb 20 13:30:47 072 CST 2024,3,8,8,1,944,0,6574,6,0,943,2,19165,0,2,3,36352,0,1536,53248,0,0,0,0,0,3
Tue Feb 20 13:31:17 082 CST 2024,3,8,8,1,946,0,6574,6,0,945,2,19165,0,2,3,36352,0,1536,53248,0,0,0,0,0,3
Tue Feb 20 13:31:47 088 CST 2024,3,8,8,1,948,0,6574,6,0,947,2,19165,0,2,3,36352,0,1536,53248,0,0,0,0,0,3
Tue Feb 20 13:32:17 109 CST 2024,3,8,8,1,950,0,6574,6,0,949,2,19165,0,2,3,36352,0,1536,53248,0,0,0,0,0,3
Tue Feb 20 13:32:47 126 CST 2024,3,8,8,1,952,0,6574,6,0,951,2,19165,0,2,3,36352,0,1536,53248,0,0,0,0,0,3
Tue Feb 20 13:33:17 135 CST 2024,3,8,8,1,954,0,6574,6,0,953,2,19165,0,2,3,36352,0,1536,53248,0,0,0,0,0,3
Tue Feb 20 13:33:47 151 CST 2024,3,8,8,1,956,0,6574,6,0,955,2,19165,0,2,3,36352,0,1536,53248,0,0,0,0,0,3
Tue Feb 20 13:34:17 161 CST 2024,3,8,8,1,958,0,6574,6,0,957,2,19165,0,2,3,36352,0,1536,53248,0,0,0,0,0,3
Tue Feb 20 13:34:47 167 CST 2024,3,8,8,1,960,0,6574,6,0,959,2,19165,0,2,3,36352,0,1536,53248,0,0,0,0,0,4
Tue Feb 20 13:35:17 179 CST 2024,3,8,8,1,962,0,6574,6,0,961,2,19165,0,2,3,36352,0,1536,53248,0,0,0,0,0,3
Tue Feb 20 13:35:47 188 CST 2024,3,8,8,1,964,0,6574,6,0,963,2,19165,0,2,3,36352,0,1536,53248,0,0,0,0,0,3
Tue Feb 20 13:36:17 198 CST 2024,3,8,8,1,966,0,6574,6,0,965,2,19165,0,2,3,36352,0,1536,53248,0,0,0,0,0,3
Tue Feb 20 13:36:47 211 CST 2024,3,8,8,1,968,0,6574,6,0,967,2,19165,0,2,3,36352,0,1536,53248,0,0,0,0,0,1
Tue Feb 20 13:37:17 222 CST 2024,3,8,8,1,970,0,6574,6,0,969,2,19165,0,2,3,36352,0,1536,53248,0,0,0,0,0,1
Tue Feb 20 13:37:47 227 CST 2024,3,8,8,1,972,0,6574,6,0,971,2,19165,0,2,3,36352,0,1536,53248,0,0,0,0,0,2
Tue Feb 20 13:38:17 244 CST 2024,3,8,8,1,974,0,6574,6,0,973,2,19165,0,2,3,36352,0,1536,53248,0,0,0,0,0,3
Tue Feb 20 13:38:47 252 CST 2024,3,8,8,1,976,0,6574,6,0,975,2,19165,0,2,3,36352,0,1536,53248,0,0,0,0,0,3
Tue Feb 20 13:39:17 267 CST 2024,3,8,8,1,978,0,6574,6,0,977,2,19165,0,2,3,36352,0,1536,53248,0,0,0,0,0,3
Tue Feb 20 13:39:47 274 CST 2024,3,8,8,1,980,0,6574,6,0,979,2,19165,0,2,3,36352,0,1536,53248,0,0,0,0,0,2
Tue Feb 20 13:40:17 284 CST 2024,3,8,8,1,982,0,6574,6,0,981,2,19165,0,2,3,36352,0,1536,53248,0,0,0,0,0,3
Tue Feb 20 13:40:47 300 CST 2024,3,8,8,1,984,0,6574,6,0,983,2,19165,0,2,3,36352,0,1536,53248,0,0,0,0,0,3
Tue Feb 20 13:41:17 307 CST 2024,3,8,8,1,986,0,6574,6,0,985,2,19165,0,2,3,36352,0,1536,53248,0,0,0,0,0,3
Tue Feb 20 13:41:47 322 CST 2024,3,8,8,1,988,0,6574,6,0,987,2,19165,0,2,3,36352,0,1536,53248,0,0,0,0,0,3
Tue Feb 20 13:42:17 336 CST 2024,3,8,8,1,990,0,6574,6,0,989,2,19165,0,2,3,36352,0,1536,53248,0,0,0,0,0,2
Tue Feb 20 13:42:47 348 CST 2024,3,8,8,1,992,0,6574,6,0,991,2,19165,0,2,3,36352,0,1536,53248,0,0,0,0,0,3
Tue Feb 20 13:43:17 366 CST 2024,3,8,8,1,994,0,6574,6,0,993,2,19165,0,2,3,36352,0,1536,53248,0,0,0,0,0,3
Tue Feb 20 13:43:47 380 CST 2024,3,8,8,1,996,0,6574,6,0,995,2,19165,0,2,3,36352,0,1536,53248,0,0,0,0,0,3
Tue Feb 20 13:44:17 394 CST 2024,3,8,8,1,998,0,6574,6,0,997,2,19165,0,2,3,36352,0,1536,53248,0,0,0,0,0,3
Tue Feb 20 13:44:47 408 CST 2024,3,8,8,1,1000,0,6574,6,0,999,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,3
Tue Feb 20 13:45:17 411 CST 2024,3,8,8,1,1002,0,6574,6,0,1001,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,0
Tue Feb 20 13:45:47 428 CST 2024,3,8,8,1,1004,0,6574,6,0,1003,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,3
Tue Feb 20 13:46:17 438 CST 2024,3,8,8,1,1006,0,6574,6,0,1005,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,5
Tue Feb 20 13:46:47 455 CST 2024,3,8,8,1,1008,0,6574,6,0,1007,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,1
Tue Feb 20 13:47:17 460 CST 2024,3,8,8,1,1010,0,6574,6,0,1009,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,3
Tue Feb 20 13:47:47 468 CST 2024,3,8,8,1,1012,0,6574,6,0,1011,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,3
Tue Feb 20 13:48:17 478 CST 2024,3,8,8,1,1014,0,6574,6,0,1013,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,3
Tue Feb 20 13:48:47 484 CST 2024,3,8,8,1,1016,0,6574,6,0,1015,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,3
Tue Feb 20 13:49:17 492 CST 2024,3,8,8,1,1018,0,6574,6,0,1017,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,3
Tue Feb 20 13:49:47 498 CST 2024,3,8,8,1,1020,0,6574,6,0,1019,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,3
Tue Feb 20 13:50:17 505 CST 2024,3,8,8,1,1022,0,6574,6,0,1021,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,3
Tue Feb 20 13:50:47 517 CST 2024,3,8,8,1,1024,0,6574,6,0,1023,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,3
Tue Feb 20 13:51:17 524 CST 2024,3,8,8,1,1026,0,6574,6,0,1025,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,3
Tue Feb 20 13:51:47 532 CST 2024,3,8,8,1,1028,0,6574,6,0,1027,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,3
Tue Feb 20 13:52:17 548 CST 2024,3,8,8,1,1030,0,6574,6,0,1029,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,2
Tue Feb 20 13:52:47 562 CST 2024,3,8,8,1,1032,0,6574,6,0,1031,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,0
Tue Feb 20 13:53:17 569 CST 2024,3,8,8,1,1034,0,6574,6,0,1033,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,0
Tue Feb 20 13:53:47 589 CST 2024,3,8,8,1,1036,0,6574,6,0,1035,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,3
Tue Feb 20 13:54:17 609 CST 2024,3,8,8,1,1038,0,6574,6,0,1037,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,3
Tue Feb 20 13:54:47 627 CST 2024,3,8,8,1,1040,0,6574,6,0,1039,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,4
Tue Feb 20 13:55:17 634 CST 2024,3,8,8,1,1042,0,6574,6,0,1041,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,1
Tue Feb 20 13:55:47 645 CST 2024,3,8,8,1,1044,0,6574,6,0,1043,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,3
Tue Feb 20 13:56:17 662 CST 2024,3,8,8,1,1046,0,6574,6,0,1045,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,3
Tue Feb 20 13:56:47 679 CST 2024,3,8,8,1,1048,0,6574,6,0,1047,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,3
