timestamp,pendingMessageCount,pendingMessageSize,inboundMessageCount,inboundMessageRate,outboundMessageCount,outboundMessageRate,consumerCount,producerCount,queueCount,topicCount,connectionCount,sessionCount,durableCount,diskWriteRate,diskReadRate,syncDBSize,asyncDBSize,msgMem,msgMemPooled,diskWriteOperationsRate,inboundBytesRate,diskReadOperationsRate,outboundBytesRate,routeRecoverCount,RespTime
Fri Feb 16 15:58:27 566 CST 2024,6,6574,1602,0,1601,0,3,10,8,8,3,17,3,0,0,2048,36352,24862,53248,0,0,0,0,0,1
Fri Feb 16 15:58:57 585 CST 2024,6,6574,1605,0,1604,0,3,10,8,8,3,17,3,0,0,2048,36352,24862,53248,0,0,0,0,0,1
Fri Feb 16 15:59:27 596 CST 2024,6,6574,1608,0,1607,0,3,10,8,8,3,17,3,0,0,2048,36352,24862,53248,0,0,0,0,0,1
Fri Feb 16 15:59:57 606 CST 2024,6,6574,1611,0,1610,0,3,10,8,8,3,17,3,0,0,2048,36352,24862,53248,0,0,0,0,0,2
Fri Feb 16 16:00:27 616 CST 2024,6,6574,1614,0,1613,0,3,10,8,8,3,17,3,0,0,2048,36352,24862,53248,0,0,0,0,0,3
Fri Feb 16 16:00:57 625 CST 2024,6,6574,1617,0,1616,0,3,10,8,8,3,17,3,0,0,2048,36352,24862,53248,0,0,0,0,0,1
Fri Feb 16 16:01:27 640 CST 2024,6,6574,1620,0,1619,0,3,10,8,8,3,17,3,0,0,2048,36352,24862,53248,0,0,0,0,0,0
Fri Feb 16 16:01:57 648 CST 2024,6,6574,1623,0,1622,0,3,10,8,8,3,17,3,0,0,2048,36352,24862,53248,0,0,0,0,0,1
Fri Feb 16 16:02:27 660 CST 2024,6,6574,1626,0,1625,0,3,10,8,8,3,17,3,0,0,2048,36352,24862,53248,0,0,0,0,0,1
Fri Feb 16 16:02:57 666 CST 2024,6,6574,1629,0,1628,0,3,10,8,8,3,17,3,0,0,2048,36352,24862,53248,0,0,0,0,0,0
Fri Feb 16 16:03:27 679 CST 2024,6,6574,1632,0,1631,0,3,10,8,8,3,17,3,0,0,2048,36352,24862,53248,0,0,0,0,0,2
Fri Feb 16 16:03:57 683 CST 2024,6,6574,1635,0,1634,0,3,10,8,8,3,17,3,0,0,2048,36352,24862,53248,0,0,0,0,0,2
Fri Feb 16 16:04:27 689 CST 2024,6,6574,1638,0,1637,0,3,10,8,8,3,17,3,0,0,2048,36352,24862,53248,0,0,0,0,0,1
Fri Feb 16 16:04:57 691 CST 2024,6,6574,1641,0,1640,0,3,10,8,8,3,17,3,0,0,2048,36352,24862,53248,0,0,0,0,0,0
Fri Feb 16 16:05:27 705 CST 2024,6,6574,1644,0,1643,0,3,10,8,8,3,17,3,0,0,2048,36352,24862,53248,0,0,0,0,0,2
Fri Feb 16 16:05:57 709 CST 2024,6,6574,1647,0,1646,0,3,10,8,8,3,17,3,0,0,2048,36352,24862,53248,0,0,0,0,0,0
Fri Feb 16 16:06:27 721 CST 2024,6,6574,1650,0,1649,0,3,10,8,8,3,17,3,0,0,2048,36352,24862,53248,0,0,0,0,0,1
Fri Feb 16 16:06:57 729 CST 2024,6,6574,1653,0,1652,0,3,10,8,8,3,17,3,0,0,2048,36352,24862,53248,0,0,0,0,0,1
Fri Feb 16 16:07:27 745 CST 2024,6,6574,1656,0,1655,0,3,10,8,8,3,17,3,0,0,2048,36352,24862,53248,0,0,0,0,0,1
Fri Feb 16 16:07:57 752 CST 2024,6,6574,1659,0,1658,0,3,10,8,8,3,17,3,0,0,2048,36352,24862,53248,0,0,0,0,0,1
Fri Feb 16 16:08:27 756 CST 2024,6,6574,1662,0,1661,0,3,10,8,8,3,17,3,0,0,2048,36352,24862,53248,0,0,0,0,0,1
Fri Feb 16 16:08:57 773 CST 2024,6,6574,1665,0,1664,0,3,10,8,8,3,17,3,0,0,2048,36352,24862,53248,0,0,0,0,0,0
Fri Feb 16 16:09:27 789 CST 2024,6,6574,1668,0,1667,0,3,10,8,8,3,17,3,0,0,2048,36352,24862,53248,0,0,0,0,0,1
Fri Feb 16 16:09:57 793 CST 2024,6,6574,1671,0,1670,0,3,10,8,8,3,17,3,0,0,2048,36352,24862,53248,0,0,0,0,0,0
Fri Feb 16 16:10:27 807 CST 2024,6,6574,1674,0,1673,0,3,10,8,8,3,17,3,0,0,2048,36352,24862,53248,0,0,0,0,0,1
Fri Feb 16 16:10:57 821 CST 2024,6,6574,1677,0,1676,0,3,10,8,8,3,17,3,0,0,2048,36352,24862,53248,0,0,0,0,0,1
Fri Feb 16 16:11:27 828 CST 2024,6,6574,1680,0,1679,0,3,10,8,8,3,17,3,0,0,2048,36352,24862,53248,0,0,0,0,0,1
Fri Feb 16 16:11:57 845 CST 2024,6,6574,1683,0,1682,0,3,10,8,8,3,17,3,0,0,2048,36352,24862,53248,0,0,0,0,0,0
Fri Feb 16 16:12:27 853 CST 2024,6,6574,1686,0,1685,0,3,10,8,8,3,17,3,0,0,2048,36352,24862,53248,0,0,0,0,0,1
Fri Feb 16 16:12:57 868 CST 2024,6,6574,1689,0,1688,0,3,10,8,8,3,17,3,0,0,2048,36352,24862,53248,0,0,0,0,0,0
Fri Feb 16 16:13:27 884 CST 2024,6,6574,1692,0,1691,0,3,10,8,8,3,17,3,0,0,2048,36352,24862,53248,0,0,0,0,0,1
Fri Feb 16 16:13:57 925 CST 2024,6,6574,1695,0,1694,0,3,10,8,8,3,17,3,0,0,2048,36352,24862,53248,0,0,0,0,0,1
Fri Feb 16 16:14:27 942 CST 2024,6,6574,1698,0,1697,0,3,10,8,8,3,17,3,0,0,2048,36352,24862,53248,0,0,0,0,0,0
Fri Feb 16 16:14:57 949 CST 2024,6,6574,1701,0,1700,0,3,10,8,8,3,17,3,0,0,2048,36352,24862,53248,0,0,0,0,0,1
Fri Feb 16 16:15:27 966 CST 2024,6,6574,1704,0,1703,0,3,10,8,8,3,17,3,0,0,2048,36352,24862,53248,0,0,0,0,0,0
Fri Feb 16 16:15:58 003 CST 2024,6,6574,1707,0,1706,0,3,10,8,8,3,17,3,0,0,2048,36352,24862,53248,0,0,0,0,0,4
Fri Feb 16 16:16:28 006 CST 2024,6,6574,1710,0,1709,0,3,10,8,8,3,17,3,0,0,2048,36352,24862,53248,0,0,0,0,0,1
Fri Feb 16 16:16:58 023 CST 2024,6,6574,1713,0,1712,0,3,10,8,8,3,17,3,0,0,2048,36352,24862,53248,0,0,0,0,0,3
Fri Feb 16 16:17:28 026 CST 2024,6,6574,1716,0,1715,0,3,10,8,8,3,17,3,0,0,2048,36352,24862,53248,0,0,0,0,0,0
Fri Feb 16 16:17:58 038 CST 2024,6,6574,1719,0,1718,0,3,10,8,8,3,17,3,0,0,2048,36352,24862,53248,0,0,0,0,0,2
Fri Feb 16 16:18:28 060 CST 2024,6,6574,1722,0,1721,0,3,10,8,8,3,17,3,0,0,2048,36352,24862,53248,0,0,0,0,0,1
Fri Feb 16 16:18:58 117 CST 2024,6,6574,1725,0,1724,0,3,10,8,8,3,17,3,0,0,2048,36352,24862,53248,0,0,0,0,0,3
Fri Feb 16 16:19:28 127 CST 2024,6,6574,1728,0,1727,0,3,10,8,8,3,17,3,0,0,2048,36352,24862,53248,0,0,0,0,0,1
Fri Feb 16 16:19:58 131 CST 2024,6,6574,1731,0,1730,0,3,10,8,8,3,17,3,0,0,2048,36352,24862,53248,0,0,0,0,0,1
Fri Feb 16 16:20:28 135 CST 2024,6,6574,1734,0,1733,0,3,10,8,8,3,17,3,0,0,2048,36352,24862,53248,0,0,0,0,0,1
Fri Feb 16 16:20:58 145 CST 2024,6,6574,1737,0,1736,0,3,10,8,8,3,17,3,0,0,2048,36352,24862,53248,0,0,0,0,0,1
Fri Feb 16 16:21:28 160 CST 2024,6,6574,1740,0,1739,0,3,10,8,8,3,17,3,0,0,2048,36352,24862,53248,0,0,0,0,0,3
Fri Feb 16 16:21:58 163 CST 2024,6,6574,1743,0,1742,0,3,10,8,8,3,17,3,0,0,2048,36352,24862,53248,0,0,0,0,0,1
Fri Feb 16 16:22:28 168 CST 2024,6,6574,1746,0,1745,0,3,10,8,8,3,17,3,0,0,2048,36352,24862,53248,0,0,0,0,0,1
Fri Feb 16 16:22:58 171 CST 2024,6,6574,1749,0,1748,0,3,10,8,8,3,17,3,0,0,2048,36352,24862,53248,0,0,0,0,0,1
Fri Feb 16 16:23:28 189 CST 2024,6,6574,1752,0,1751,0,3,10,8,8,3,17,3,0,0,2048,36352,24862,53248,0,0,0,0,0,1
Fri Feb 16 16:23:58 203 CST 2024,6,6574,1755,0,1754,0,3,10,8,8,3,17,3,0,0,2048,36352,24862,53248,0,0,0,0,0,1
Fri Feb 16 16:24:28 211 CST 2024,6,6574,1758,0,1757,0,3,10,8,8,3,17,3,0,0,2048,36352,24862,53248,0,0,0,0,0,3
Fri Feb 16 16:24:58 217 CST 2024,6,6574,1761,0,1760,0,3,10,8,8,3,17,3,0,0,2048,36352,24862,53248,0,0,0,0,0,0
Fri Feb 16 16:25:28 274 CST 2024,6,6574,1764,0,1763,0,3,10,8,8,3,17,3,0,0,2048,36352,24862,53248,0,0,0,0,0,1
Fri Feb 16 16:25:58 286 CST 2024,6,6574,1767,0,1766,0,3,10,8,8,3,17,3,0,0,2048,36352,24862,53248,0,0,0,0,0,1
Fri Feb 16 16:26:28 303 CST 2024,6,6574,1770,0,1769,0,3,10,8,8,3,17,3,0,0,2048,36352,24862,53248,0,0,0,0,0,1
Fri Feb 16 16:26:58 321 CST 2024,6,6574,1773,0,1772,0,3,10,8,8,3,17,3,0,0,2048,36352,24862,53248,0,0,0,0,0,3
Fri Feb 16 16:27:28 326 CST 2024,6,6574,1776,0,1775,0,3,10,8,8,3,17,3,0,0,2048,36352,24862,53248,0,0,0,0,0,1
Fri Feb 16 16:27:58 342 CST 2024,6,6574,1779,0,1778,0,3,10,8,8,3,17,3,0,0,2048,36352,24862,53248,0,0,0,0,0,2
Fri Feb 16 16:28:28 361 CST 2024,6,6574,1782,0,1781,0,3,10,8,8,3,17,3,0,0,2048,36352,24862,53248,0,0,0,0,0,7
Fri Feb 16 16:28:58 367 CST 2024,6,6574,1785,0,1784,0,3,10,8,8,3,17,3,0,0,2048,36352,24862,53248,0,0,0,0,0,1
Fri Feb 16 16:29:28 375 CST 2024,6,6574,1788,0,1787,0,3,10,8,8,3,17,3,0,0,2048,36352,24862,53248,0,0,0,0,0,2
Fri Feb 16 16:29:58 388 CST 2024,6,6574,1791,0,1790,0,3,10,8,8,3,17,3,0,0,2048,36352,24862,53248,0,0,0,0,0,1
Fri Feb 16 16:30:28 404 CST 2024,6,6574,1794,0,1793,0,3,10,8,8,3,17,3,0,0,2048,36352,24862,53248,0,0,0,0,0,2
Fri Feb 16 16:30:58 417 CST 2024,6,6574,1797,0,1796,0,3,10,8,8,3,17,3,0,0,2048,36352,24862,53248,0,0,0,0,0,2
Fri Feb 16 16:31:28 445 CST 2024,6,6574,1800,0,1799,0,3,10,8,8,3,17,3,0,0,2048,36352,24862,53248,0,0,0,0,0,1
Fri Feb 16 16:31:58 455 CST 2024,6,6574,1803,0,1802,0,3,10,8,8,3,17,3,0,0,2048,36352,24862,53248,0,0,0,0,0,3
Fri Feb 16 16:32:28 467 CST 2024,6,6574,1806,0,1805,0,3,10,8,8,3,17,3,0,0,2048,36352,24862,53248,0,0,0,0,0,1
Fri Feb 16 16:32:58 504 CST 2024,6,6574,1809,0,1808,0,3,10,8,8,3,17,3,0,0,2048,36352,24862,53248,0,0,0,0,0,1
Fri Feb 16 16:33:28 509 CST 2024,6,6574,1812,0,1811,0,3,10,8,8,3,17,3,0,0,2048,36352,24862,53248,0,0,0,0,0,2
Fri Feb 16 16:33:58 520 CST 2024,6,6574,1815,0,1814,0,3,10,8,8,3,17,3,0,0,2048,36352,24862,53248,0,0,0,0,0,1
Fri Feb 16 16:34:28 526 CST 2024,6,6574,1818,0,1817,0,3,10,8,8,3,17,3,0,0,2048,36352,24862,53248,0,0,0,0,0,1
Fri Feb 16 16:34:58 547 CST 2024,6,6574,1821,0,1820,0,3,10,8,8,3,17,3,0,0,2048,36352,24862,53248,0,0,0,0,0,7
Fri Feb 16 16:35:28 562 CST 2024,6,6574,1824,0,1823,0,3,10,8,8,3,17,3,0,0,2048,36352,24862,53248,0,0,0,0,0,2
Fri Feb 16 16:35:58 576 CST 2024,6,6574,1827,0,1826,0,3,10,8,8,3,17,3,0,0,2048,36352,24862,53248,0,0,0,0,0,2
Fri Feb 16 16:36:28 586 CST 2024,6,6574,1830,0,1829,0,3,10,8,8,3,17,3,0,0,2048,36352,24862,53248,0,0,0,0,0,0
Fri Feb 16 16:36:58 595 CST 2024,6,6574,1833,0,1832,0,3,10,8,8,3,17,3,0,0,2048,36352,24862,53248,0,0,0,0,0,0
Fri Feb 16 16:37:28 608 CST 2024,6,6574,1836,0,1835,0,3,10,8,8,3,17,3,0,0,2048,36352,24862,53248,0,0,0,0,0,1
Fri Feb 16 16:37:58 629 CST 2024,6,6574,1839,0,1838,0,3,10,8,8,3,17,3,0,0,2048,36352,24862,53248,0,0,0,0,0,1
Fri Feb 16 16:38:28 640 CST 2024,6,6574,1842,0,1841,0,3,10,8,8,3,17,3,0,0,2048,36352,24862,53248,0,0,0,0,0,4
Fri Feb 16 16:38:58 653 CST 2024,6,6574,1845,0,1844,0,3,10,8,8,3,17,3,0,0,2048,36352,24862,53248,0,0,0,0,0,1
Fri Feb 16 16:39:28 719 CST 2024,6,6574,1848,0,1847,0,3,10,8,8,3,17,3,0,0,2048,36352,24862,53248,0,0,0,0,0,47
Fri Feb 16 16:39:58 732 CST 2024,6,6574,1851,0,1850,0,3,10,8,8,3,17,3,0,0,2048,36352,24862,53248,0,0,0,0,0,3
Fri Feb 16 16:40:28 747 CST 2024,6,6574,1854,0,1853,0,3,10,8,8,3,17,3,0,0,2048,36352,24862,53248,0,0,0,0,0,2
Fri Feb 16 16:40:58 761 CST 2024,6,6574,1857,0,1856,0,3,10,8,8,3,17,3,0,0,2048,36352,24862,53248,0,0,0,0,0,1
Fri Feb 16 16:41:28 768 CST 2024,6,6574,1860,0,1859,0,3,10,8,8,3,17,3,0,0,2048,36352,24862,53248,0,0,0,0,0,1
Fri Feb 16 16:41:58 772 CST 2024,6,6574,1863,0,1862,0,3,10,8,8,3,17,3,0,0,2048,36352,24862,53248,0,0,0,0,0,1
Fri Feb 16 16:42:28 779 CST 2024,6,6574,1866,0,1865,0,3,10,8,8,3,17,3,0,0,2048,36352,24862,53248,0,0,0,0,0,0
Fri Feb 16 16:42:58 782 CST 2024,6,6574,1869,0,1868,0,3,10,8,8,3,17,3,0,0,2048,36352,24862,53248,0,0,0,0,0,0
Fri Feb 16 16:43:28 789 CST 2024,6,6574,1872,0,1871,0,3,10,8,8,3,17,3,0,0,2048,36352,24862,53248,0,0,0,0,0,0
Fri Feb 16 16:43:58 799 CST 2024,6,6574,1875,0,1874,0,3,10,8,8,3,17,3,0,0,2048,36352,24862,53248,0,0,0,0,0,1
Fri Feb 16 16:44:28 806 CST 2024,6,6574,1878,0,1877,0,3,10,8,8,3,17,3,0,0,2048,36352,24862,53248,0,0,0,0,0,0
Fri Feb 16 16:44:58 823 CST 2024,6,6574,1881,0,1880,0,3,10,8,8,3,17,3,0,0,2048,36352,24862,53248,0,0,0,0,0,1
Fri Feb 16 16:45:28 829 CST 2024,6,6574,1884,0,1883,0,3,10,8,8,3,17,3,0,0,2048,36352,24862,53248,0,0,0,0,0,0
Fri Feb 16 16:45:58 834 CST 2024,6,6574,1887,0,1886,0,3,10,8,8,3,17,3,0,0,2048,36352,24862,53248,0,0,0,0,0,0
Fri Feb 16 16:46:28 837 CST 2024,6,6574,1890,0,1889,0,3,10,8,8,3,17,3,0,0,2048,36352,24862,53248,0,0,0,0,0,0
Fri Feb 16 16:46:58 847 CST 2024,6,6574,1893,0,1892,0,3,10,8,8,3,17,3,0,0,2048,36352,24862,53248,0,0,0,0,0,0
Fri Feb 16 16:47:28 854 CST 2024,6,6574,1896,0,1895,0,3,10,8,8,3,17,3,0,0,2048,36352,24862,53248,0,0,0,0,0,1
Fri Feb 16 16:47:58 867 CST 2024,6,6574,1899,0,1898,0,3,10,8,8,3,17,3,0,0,2048,36352,24862,53248,0,0,0,0,0,0
Fri Feb 16 16:48:28 869 CST 2024,6,6574,1902,0,1901,0,3,10,8,8,3,17,3,0,0,2048,36352,24862,53248,0,0,0,0,0,0
Fri Feb 16 16:48:58 885 CST 2024,6,6574,1905,0,1904,0,3,10,8,8,3,17,3,0,0,2048,36352,24862,53248,0,0,0,0,0,0
Fri Feb 16 16:49:28 893 CST 2024,6,6574,1908,0,1907,0,3,10,8,8,3,17,3,0,0,2048,36352,24862,53248,0,0,0,0,0,0
Fri Feb 16 16:49:58 906 CST 2024,6,6574,1911,0,1910,0,3,10,8,8,3,17,3,0,0,2048,36352,24862,53248,0,0,0,0,0,4
Fri Feb 16 16:50:28 916 CST 2024,6,6574,1914,0,1913,0,3,10,8,8,3,17,3,0,0,2048,36352,24862,53248,0,0,0,0,0,1
Fri Feb 16 16:50:58 929 CST 2024,6,6574,1917,0,1916,0,3,10,8,8,3,17,3,0,0,2048,36352,24862,53248,0,0,0,0,0,0
Fri Feb 16 16:51:28 942 CST 2024,6,6574,1920,0,1919,0,3,10,8,8,3,17,3,0,0,2048,36352,24862,53248,0,0,0,0,0,0
Fri Feb 16 16:51:58 946 CST 2024,6,6574,1923,0,1922,0,3,10,8,8,3,17,3,0,0,2048,36352,24862,53248,0,0,0,0,0,1
Fri Feb 16 16:52:28 963 CST 2024,6,6574,1926,0,1925,0,3,10,8,8,3,17,3,0,0,2048,36352,24862,53248,0,0,0,0,0,2
Fri Feb 16 16:52:58 964 CST 2024,6,6574,1929,0,1928,0,3,10,8,8,3,17,3,0,0,2048,36352,24862,53248,0,0,0,0,0,0
Fri Feb 16 16:53:28 967 CST 2024,6,6574,1932,0,1931,0,3,10,8,8,3,17,3,0,0,2048,36352,24862,53248,0,0,0,0,0,2
Fri Feb 16 16:53:58 977 CST 2024,6,6574,1935,0,1934,0,3,10,8,8,3,17,3,0,0,2048,36352,24862,53248,0,0,0,0,0,1
Fri Feb 16 16:54:29 006 CST 2024,6,6574,1938,0,1937,0,3,10,8,8,3,17,3,0,0,2048,36352,24862,53248,0,0,0,0,0,1
Fri Feb 16 16:54:59 013 CST 2024,6,6574,1941,0,1940,0,3,10,8,8,3,17,3,0,0,2048,36352,24862,53248,0,0,0,0,0,3
Fri Feb 16 16:55:29 017 CST 2024,6,6574,1944,0,1943,0,3,10,8,8,3,17,3,0,0,2048,36352,24862,53248,0,0,0,0,0,1
Fri Feb 16 16:55:59 041 CST 2024,6,6574,1947,0,1946,0,3,10,8,8,3,17,3,0,0,2048,36352,24862,53248,0,0,0,0,0,1
Fri Feb 16 16:56:29 047 CST 2024,6,6574,1950,0,1949,0,3,10,8,8,3,17,3,0,0,2048,36352,24862,53248,0,0,0,0,0,2
Fri Feb 16 16:56:59 067 CST 2024,6,6574,1953,0,1952,0,3,10,8,8,3,17,3,0,0,2048,36352,24862,53248,0,0,0,0,0,6
Fri Feb 16 16:57:29 089 CST 2024,6,6574,1956,0,1955,0,3,10,8,8,3,17,3,0,0,2048,36352,24862,53248,0,0,0,0,0,2
Fri Feb 16 16:57:59 096 CST 2024,6,6574,1959,0,1958,0,3,10,8,8,3,17,3,0,0,2048,36352,24862,53248,0,0,0,0,0,2
Fri Feb 16 16:58:29 103 CST 2024,6,6574,1962,0,1961,0,3,10,8,8,3,17,3,0,0,2048,36352,24862,53248,0,0,0,0,0,1
Fri Feb 16 16:58:59 120 CST 2024,6,6574,1965,0,1964,0,3,10,8,8,3,17,3,0,0,2048,36352,24862,53248,0,0,0,0,0,1
Fri Feb 16 16:59:29 137 CST 2024,6,6574,1968,0,1967,0,3,10,8,8,3,17,3,0,0,2048,36352,24862,53248,0,0,0,0,0,0
Fri Feb 16 16:59:59 154 CST 2024,6,6574,1971,0,1970,0,3,10,8,8,3,17,3,0,0,2048,36352,24862,53248,0,0,0,0,0,2
Fri Feb 16 17:00:29 163 CST 2024,6,6574,1974,0,1973,0,3,10,8,8,3,17,3,0,0,2048,36352,24862,53248,0,0,0,0,0,4
Fri Feb 16 17:00:59 173 CST 2024,6,6574,1977,0,1976,0,3,10,8,8,3,17,3,0,0,2048,36352,24862,53248,0,0,0,0,0,1
Fri Feb 16 17:01:29 189 CST 2024,6,6574,1980,0,1979,0,3,10,8,8,3,17,3,0,0,2048,36352,24862,53248,0,0,0,0,0,2
Fri Feb 16 17:01:59 208 CST 2024,6,6574,1983,0,1982,0,3,10,8,8,3,17,3,0,0,2048,36352,24862,53248,0,0,0,0,0,1
Fri Feb 16 17:02:29 223 CST 2024,6,6574,1986,0,1985,0,3,10,8,8,3,17,3,0,0,2048,36352,24862,53248,0,0,0,0,0,1
Fri Feb 16 17:02:59 230 CST 2024,6,6574,1989,0,1988,0,3,10,8,8,3,17,3,0,0,2048,36352,24862,53248,0,0,0,0,0,3
Fri Feb 16 17:03:29 239 CST 2024,6,6574,1992,0,1991,0,3,10,8,8,3,17,3,0,0,2048,36352,24862,53248,0,0,0,0,0,1
Fri Feb 16 17:03:59 268 CST 2024,6,6574,1995,0,1994,0,3,10,8,8,3,17,3,0,0,2048,36352,24862,53248,0,0,0,0,0,1
Fri Feb 16 17:04:29 278 CST 2024,6,6574,1998,0,1997,0,3,10,8,8,3,17,3,0,0,2048,36352,24862,53248,0,0,0,0,0,2
Fri Feb 16 17:04:59 293 CST 2024,6,6574,2001,0,2000,0,3,10,8,8,3,17,3,0,0,2048,36352,24862,53248,0,0,0,0,0,1
Fri Feb 16 17:05:29 304 CST 2024,6,6574,2004,0,2003,0,3,10,8,8,3,17,3,0,0,2048,36352,24862,53248,0,0,0,0,0,2
Fri Feb 16 17:05:59 315 CST 2024,6,6574,2007,0,2006,0,3,10,8,8,3,17,3,0,0,2048,36352,24862,53248,0,0,0,0,0,3
Fri Feb 16 17:06:29 321 CST 2024,6,6574,2010,0,2009,0,3,10,8,8,3,17,3,0,0,2048,36352,24862,53248,0,0,0,0,0,2
Fri Feb 16 17:06:59 323 CST 2024,6,6574,2013,0,2012,0,3,10,8,8,3,17,3,0,0,2048,36352,24862,53248,0,0,0,0,0,1
Fri Feb 16 17:07:29 330 CST 2024,6,6574,2016,0,2015,0,3,10,8,8,3,17,3,0,0,2048,36352,24862,53248,0,0,0,0,0,1
Fri Feb 16 17:07:59 345 CST 2024,6,6574,2019,0,2018,0,3,10,8,8,3,17,3,0,0,2048,36352,24862,53248,0,0,0,0,0,0
Fri Feb 16 17:08:29 350 CST 2024,6,6574,2022,0,2021,0,3,10,8,8,3,17,3,0,0,2048,36352,24862,53248,0,0,0,0,0,1
Fri Feb 16 17:08:59 364 CST 2024,6,6574,2025,0,2024,0,3,10,8,8,3,17,3,0,0,2048,36352,24862,53248,0,0,0,0,0,0
Fri Feb 16 17:09:29 367 CST 2024,6,6574,2028,0,2027,0,3,10,8,8,3,17,3,0,0,2048,36352,24862,53248,0,0,0,0,0,1
Fri Feb 16 17:09:59 369 CST 2024,6,6574,2031,0,2030,0,3,10,8,8,3,17,3,0,0,2048,36352,24862,53248,0,0,0,0,0,0
Fri Feb 16 17:10:29 375 CST 2024,6,6574,2034,0,2033,0,3,10,8,8,3,17,3,0,0,2048,36352,24862,53248,0,0,0,0,0,1
Fri Feb 16 17:10:59 390 CST 2024,6,6574,2037,0,2036,0,3,10,8,8,3,17,3,0,0,2048,36352,24862,53248,0,0,0,0,0,2
Fri Feb 16 17:11:29 408 CST 2024,6,6574,2040,0,2039,0,3,10,8,8,3,17,3,0,0,2048,36352,24862,53248,0,0,0,0,0,1
Fri Feb 16 17:11:59 415 CST 2024,6,6574,2043,0,2042,0,3,10,8,8,3,17,3,0,0,2048,36352,24862,53248,0,0,0,0,0,2
Fri Feb 16 17:12:29 422 CST 2024,6,6574,2046,0,2045,0,3,10,8,8,3,17,3,0,0,2048,36352,24862,53248,0,0,0,0,0,1
Fri Feb 16 17:12:59 431 CST 2024,6,6574,2049,0,2048,0,3,10,8,8,3,17,3,0,0,2048,36352,24862,53248,0,0,0,0,0,2
Fri Feb 16 17:13:29 437 CST 2024,6,6574,2052,0,2051,0,3,10,8,8,3,17,3,0,0,2048,36352,24862,53248,0,0,0,0,0,1
Fri Feb 16 17:13:59 441 CST 2024,6,6574,2055,0,2054,0,3,10,8,8,3,17,3,0,0,2048,36352,24862,53248,0,0,0,0,0,0
Fri Feb 16 17:14:29 446 CST 2024,6,6574,2058,0,2057,0,3,10,8,8,3,17,3,0,0,2048,36352,24862,53248,0,0,0,0,0,1
Fri Feb 16 17:14:59 451 CST 2024,6,6574,2061,0,2060,0,3,10,8,8,3,17,3,0,0,2048,36352,24862,53248,0,0,0,0,0,0
Fri Feb 16 17:15:29 464 CST 2024,6,6574,2064,0,2063,0,3,10,8,8,3,17,3,0,0,2048,36352,24862,53248,0,0,0,0,0,1
Fri Feb 16 17:15:59 485 CST 2024,6,6574,2067,0,2066,0,3,10,8,8,3,17,3,0,0,2048,36352,24862,53248,0,0,0,0,0,1
Fri Feb 16 17:16:29 508 CST 2024,6,6574,2070,0,2069,0,3,10,8,8,3,17,3,0,0,2048,36352,24862,53248,0,0,0,0,0,1
Fri Feb 16 17:16:59 523 CST 2024,6,6574,2073,0,2072,0,3,10,8,8,3,17,3,0,0,2048,36352,24862,53248,0,0,0,0,0,1
Fri Feb 16 17:17:29 531 CST 2024,6,6574,2076,0,2075,0,3,10,8,8,3,17,3,0,0,2048,36352,24862,53248,0,0,0,0,0,1
Fri Feb 16 17:17:59 537 CST 2024,6,6574,2079,0,2078,0,3,10,8,8,3,17,3,0,0,2048,36352,24862,53248,0,0,0,0,0,0
Fri Feb 16 17:18:29 543 CST 2024,6,6574,2082,0,2081,0,3,10,8,8,3,17,3,0,0,2048,36352,24862,53248,0,0,0,0,0,0
Fri Feb 16 17:18:59 554 CST 2024,6,6574,2085,0,2084,0,3,10,8,8,3,17,3,0,0,2048,36352,24862,53248,0,0,0,0,0,1
Fri Feb 16 17:19:29 565 CST 2024,6,6574,2088,0,2087,0,3,10,8,8,3,17,3,0,0,2048,36352,24862,53248,0,0,0,0,0,1
Fri Feb 16 17:19:59 575 CST 2024,6,6574,2091,0,2090,0,3,10,8,8,3,17,3,0,0,2048,36352,24862,53248,0,0,0,0,0,0
Fri Feb 16 17:20:29 600 CST 2024,6,6574,2094,0,2093,0,3,10,8,8,3,17,3,0,0,2048,36352,24862,53248,0,0,0,0,0,0
Fri Feb 16 17:20:59 616 CST 2024,6,6574,2097,0,2096,0,3,10,8,8,3,17,3,0,0,2048,36352,24862,53248,0,0,0,0,0,2
Fri Feb 16 17:21:29 630 CST 2024,6,6574,2100,0,2099,0,3,10,8,8,3,17,3,0,0,2048,36352,24862,53248,0,0,0,0,0,1
Fri Feb 16 17:21:59 644 CST 2024,6,6574,2103,0,2102,0,3,10,8,8,3,17,3,0,0,2048,36352,24862,53248,0,0,0,0,0,0
Fri Feb 16 17:22:29 651 CST 2024,6,6574,2106,0,2105,0,3,10,8,8,3,17,3,0,0,2048,36352,24862,53248,0,0,0,0,0,1
Fri Feb 16 17:22:59 656 CST 2024,6,6574,2109,0,2108,0,3,10,8,8,3,17,3,0,0,2048,36352,24862,53248,0,0,0,0,0,0
Fri Feb 16 17:23:29 662 CST 2024,6,6574,2112,0,2111,0,3,10,8,8,3,17,3,0,0,2048,36352,24862,53248,0,0,0,0,0,0
Fri Feb 16 17:23:59 672 CST 2024,6,6574,2115,0,2114,0,3,10,8,8,3,17,3,0,0,2048,36352,24862,53248,0,0,0,0,0,0
